Date	kospi_SMB	kospi_HML	kosdaq_SMB	kosdaq_HML	SMB	HML
2000-10-27	1.91E-05	0.002344375	-0.006289124	-0.023013826	-0.002809369	-0.002716139
2000-10-30	-0.03539245	0.007285684	-0.050037026	-0.073267505	-0.04882951	0.004302114
2000-10-31	-0.028234269	-0.009575595	-0.009565798	-0.045431274	-0.035371346	0.003498161
2000-11-01	-0.033029538	-0.011849317	0.021373853	0.008977839	-0.025369006	-0.004461974
2000-11-02	-0.008571328	0.013211184	0.019932629	0.018439699	-0.002824315	0.011635797
2000-11-03	0.020055601	-0.013417789	0.009440439	0.023839826	0.022311548	-0.011700855
2000-11-06	0.014683751	-0.003217884	0.030393054	0.038997928	0.028549198	-0.007506543
2000-11-07	-0.004986373	0.006379476	-0.010966667	0.035958192	-0.003065336	0.00856303
2000-11-08	-0.014759127	-0.001472826	0.005372616	0.028437912	-0.018193359	0.018941466
2000-11-09	-0.003271384	-0.005944255	0.060230155	0.072885123	0.015770214	0.004750553
2000-11-10	-0.003980087	0.004258689	0.007262786	0.005701113	-0.003818401	0.006887193
2000-11-13	0.016377118	0.015354229	0.019763993	0.021065053	0.017618206	0.01446833
2000-11-14	-0.006483654	-0.004421072	-0.003681265	0.015058072	-0.000498338	-0.004554458
2000-11-15	-0.006276577	0.004299234	0.020075884	-0.040488092	-0.00018142	-0.009519796
2000-11-16	0.007492872	-0.005174647	0.024246057	-0.011109257	0.017308294	-0.018508283
2000-11-17	0.0096425	-0.005433246	0.006456045	-0.008161455	0.011199841	-0.012003254
2000-11-20	0.003903233	0.019693518	0.025312477	0.024503433	0.016303587	0.008604663
2000-11-21	0.004060387	-0.004292744	0.055451726	-0.006022751	0.012548607	-0.001195326
2000-11-22	0.023819034	0.006413297	0.007677545	0.007020991	0.009858087	0.022524777
2000-11-23	-0.009314705	0.000769373	7.59E-05	-0.003129688	-0.024137274	0.013867357
2000-11-24	-0.014999727	-0.022729768	-0.030385096	-0.052421524	-0.024371299	-0.019947366
2000-11-27	-0.009444563	-0.003299479	0.020480138	-0.029908475	0.001116455	-0.01984281
2000-11-28	0.003947606	0.023381344	-0.012304789	-0.06085185	0.000589505	0.006051642
2000-11-29	0.000102835	0.008219709	0.016571023	-0.052897069	0.004637465	-0.002317375
2000-11-30	0.008305572	-0.003133653	0.016249997	-0.018218675	0.008318258	-0.003308171
2000-12-01	-0.017268792	-0.000181863	0.041292893	0.019361513	-0.004154363	0.00298918
2000-12-04	0.018277473	0.001312725	0.052516729	0.02799443	0.035332213	-0.009229136
2000-12-05	-0.011776656	-0.013818794	-0.006671088	-0.034707863	-0.016810254	-0.012529722
2000-12-06	-0.007024356	0.000495335	-0.006874356	0.022095293	-0.009750849	0.009307879
2000-12-07	-0.010283796	-0.001468045	0.023174427	0.062311257	-0.005670211	0.007094814
2000-12-08	-0.006759277	0.003718363	0.001690356	-0.022102107	-0.004020478	-0.007806816
2000-12-11	-0.017900992	-0.007345918	-0.021890765	-0.009564933	-0.02202397	-0.006467738
2000-12-12	0.017867447	0.007247384	0.014804844	0.01627731	0.025350839	-0.00544127
2000-12-13	-0.000397127	-0.013310536	0.002114555	0.025202169	-0.002968646	-0.004274019
2000-12-14	0.034964677	-0.004952001	0.010718089	0.019090734	0.028396284	0.010867363
2000-12-15	-0.001952209	0.020924355	-0.007064516	-0.000190617	-0.005649798	0.017887648
2000-12-18	0.014320483	0.007058254	0.00989074	0.016339198	0.011168542	0.006427467
2000-12-19	0.004357435	0.003158526	-0.001517682	0.006885455	-0.001654658	0.008999736
2000-12-20	-0.037177123	0.013431412	-0.020798641	-0.037676694	-0.036224431	-0.000276656
2000-12-21	-0.02938876	0.006046618	-0.008524689	-0.046949334	-0.045189771	0.019977147
2000-12-22	-0.03080058	0.019183217	-0.023435112	-0.023277929	-0.037040391	0.01571095
2000-12-26	-0.026070356	0.013249181	-0.012747538	-0.034227107	-0.032372187	0.01465796
2001-01-02	0.025365547	-0.026549602	0.026322612	0.019122503	0.040530829	-0.040003163
2001-01-03	0.024622433	-0.00083343	0.024085854	0.004556106	0.028956574	-0.005209988
2001-01-04	-0.017865824	-0.017701317	0.003042898	0.015457874	-0.011849605	-0.014842033
2001-01-05	-0.047728933	0.022172057	-0.020746659	0.001578119	-0.047879561	0.022007806
2001-01-08	0.016767798	0.001123064	-0.005053918	0.027163154	0.012358982	0.013108195
2001-01-09	0.019311495	-0.003308527	-0.006520501	0.014374208	0.025955828	-0.012175368
2001-01-10	0.017485039	-0.001711844	-0.027819225	-0.010743597	0.012654179	-0.017601984
2001-01-11	0.029673327	-0.001506448	-0.003645269	-0.019095404	0.028193454	-0.005218304
2001-01-12	-0.033417425	-0.017649938	-0.021503231	0.009975904	-0.035592044	-0.006815965
2001-01-15	-0.01371598	0.002908013	0.000549131	-0.001104502	-0.006432401	-0.004064697
2001-01-16	-0.017159388	-0.009457207	0.009944878	0.012509355	-0.018450015	0.005619922
2001-01-17	0.005618449	-0.015026262	0.032520885	-0.029767985	0.006320745	-0.00961053
2001-01-18	-0.016228382	-0.003929319	0.013984693	-0.027480674	-0.012670701	-0.00795895
2001-01-19	-0.027152443	0.00089063	-0.022935889	-0.021613763	-0.034923192	0.009120206
2001-01-22	0.00243691	0.004061315	-0.005522595	-0.009625977	0.008669359	-0.005488275
2001-01-26	0.02915981	0.015983773	0.008230986	0.005756756	0.032591872	0.01100475
2001-01-29	0.017139714	-0.003054617	0.027577821	0.01359611	0.027355378	-0.009852485
2001-01-30	0.01162025	-0.002209924	0.003249949	0.030116316	0.028673429	-0.020193113
2001-01-31	-0.030177886	-0.011794853	-0.026683143	0.006998593	-0.038315803	-0.001474654
2001-02-01	0.008806452	-0.000507658	-0.011153982	0.041812889	0.00368828	0.01022077
2001-02-02	0.015794023	-0.001499114	0.011944592	0.011447529	0.01817162	-0.004114927
2001-02-05	0.031905838	-0.001010511	0.021939068	0.009326853	0.030959536	0.003547216
2001-02-06	-0.001801295	0.000875213	0.00228827	-0.004450847	0.000751071	-0.003650982
2001-02-07	0.004567469	0.008105812	0.019023111	0.000703387	0.005897365	0.009405957
2001-02-08	-0.011714989	-0.002848888	-0.001276442	0.007870025	-0.010462466	-0.00155652
2001-02-09	-0.003375292	0.0088956	-0.003014844	0.008828826	-0.004370057	0.01123426
2001-02-12	-0.002742968	-0.00892944	0.003256588	0.000752591	0.002630928	-0.011924628
2001-02-13	0.002667452	0.003465469	0.009494606	0.005053668	0.005321825	0.006462922
2001-02-14	-0.005749029	0.008105922	0.005118377	0.010410544	-0.001179253	0.010924829
2001-02-15	0.005838168	-0.010222576	-0.006825163	0.0018808	0.009250936	-0.019361668
2001-02-16	-0.002456329	-0.00140008	-0.010860888	0.021873484	-0.0076917	0.0065314
2001-02-19	0.023922681	0.007624874	0.008975708	0.016907984	0.032964249	-0.005444648
2001-02-20	-0.000646224	0.005366343	0.010588216	0.005046133	0.000902128	0.008568373
2001-02-21	0.012926423	0.017654678	0.004758813	-0.009671894	0.00890169	0.018687673
2001-02-22	-0.004511421	0.001605632	-8.53E-05	-0.040888365	-0.021155447	0.014861543
2001-02-23	0.015200735	0.007144403	-0.015171089	0.000931147	0.005953436	0.011881045
2001-02-26	0.005267767	0.010067173	0.006050388	-0.003691397	0.00378541	0.011845143
2001-02-27	0.003670785	-0.000906775	-0.016821294	0.008664907	-0.003032427	0.005530325
2001-02-28	-0.002954591	-0.002084922	0.004836367	1.31E-05	-0.002517523	-0.003860947
2001-03-02	0.000341943	0.007445259	0.006988024	-0.016022544	-0.009834627	0.018569988
2001-03-05	-0.007510484	-0.0053167	-0.00473817	0.011962616	-0.007758273	0.002617685
2001-03-06	-0.000286851	0.009175453	0.026429886	0.016312885	0.004512879	0.010301322
2001-03-07	0.010131495	-0.002729764	0.014249905	0.019632786	0.020556498	-0.012588587
2001-03-08	-0.000793104	-0.00494969	0.016477951	0.004286273	0.009840493	-0.011309499
2001-03-09	0.024346081	0.010943005	-0.008610685	0.036317881	0.020705416	0.019534359
2001-03-12	0.007737358	0.01583237	-0.014224407	-0.006731615	0.000834827	0.017075174
2001-03-13	-0.012289624	-0.000780833	-0.009219711	-0.052617847	-0.017707168	-0.00962229
2001-03-14	0.01497116	-0.013270992	-0.005036645	0.026082838	0.014479744	-0.007932053
2001-03-15	-0.005834746	-0.008406794	-0.009618144	0.003052289	-0.009628194	-0.001128238
2001-03-16	0.004841709	0.012869614	0.008757037	0.008728411	0.010746433	0.005059453
2001-03-19	-0.004701991	0.005267421	0.020372421	-0.00921679	0.005375896	-0.007579527
2001-03-20	0.014933612	-0.001917395	-0.002617735	-0.003112321	0.01197516	-0.003509143
2001-03-21	0.008151507	-0.005308276	0.009287745	-0.008838715	0.003762101	0.001821144
2001-03-22	0.008148544	-0.000949907	-0.002603787	0.003222506	0.005462435	0.00250992
2001-03-23	-0.013417681	-0.001789827	0.003179721	0.003643188	-0.014833625	0.000751745
2001-03-26	-0.009368475	0.006450921	-0.01064832	-0.012002064	-0.009770949	0.000547962
2001-03-27	0.011173529	0.006696687	-0.009310213	-0.001419577	0.009812146	0.004264004
2001-03-28	-0.006403109	0.007316034	-0.010105927	0.002372233	-0.013218749	0.015788946
2001-03-29	-0.004361332	0.001594245	0.015314207	-0.01367792	-0.001558239	4.65E-05
2001-03-30	-0.002732045	-0.014587166	0.006424132	-0.019017597	-0.009293631	-0.001109954
2001-04-02	0.005064165	0.007603207	0.004001049	0.013689079	0.003915624	0.015626892
2001-04-03	-0.017906471	0.002874644	-0.014386303	-0.000156064	-0.025131258	0.013951222
2001-04-04	-0.002430161	0.00867301	-0.008078723	-0.0161359	-0.006085895	0.005705888
2001-04-06	-0.001411133	-0.009748812	0.003615829	0.009772721	0.002708752	-0.01095353
2001-04-09	0.001044356	0.011660532	-0.012542736	0.00560682	-0.00493102	0.01730772
2001-04-10	0.007578173	0.008780996	0.00456904	-0.013279574	0.0073334	0.008672076
2001-04-11	-0.008180516	-0.014590473	-0.000497678	0.015588325	-0.005735174	-0.011465546
2001-04-12	0.010308573	-0.01694108	-0.005834064	0.024136922	0.014133986	-0.02103723
2001-04-13	0.008259315	0.004215767	0.013652905	0.008204121	0.012392414	0.000379785
2001-04-16	0.017375349	0.00310228	0.001106741	0.009923519	0.013140519	0.008679468
2001-04-17	-0.005006322	0.00212174	0.002426316	-0.015687348	-0.002981699	-0.006716691
2001-04-18	-0.026410797	-0.017636912	0.002880348	-0.005590991	-0.021965102	-0.01742704
2001-04-19	-0.015176826	-0.030307333	-0.005065341	0.003943548	-0.014936708	-0.024759494
2001-04-20	-0.00227498	0.00787795	0.002282679	0.002724204	-0.000556456	0.004465941
2001-04-23	-0.006160948	-0.008215664	-0.003566857	0.001496621	-0.00291678	-0.010954924
2001-04-24	-0.001130841	0.002886774	0.000444432	0.022793866	0.002620132	0.005969795
2001-04-25	-0.014927563	-0.007118999	0.014129293	-0.011647959	-0.011988245	-0.005360628
2001-04-26	0.001932714	0.010129467	0.00701195	-0.003285952	0.005661809	0.000560988
2001-04-27	0.001868395	0.001801767	0.012406777	-0.011090663	-0.001790724	0.01052158
2001-04-30	-0.014926449	-0.013243961	-0.003917393	-0.000484871	-0.016665527	-0.003380731
2001-05-02	-0.003611373	-0.000354194	-0.000863578	0.016370136	-0.003736513	0.006710941
2001-05-03	-0.000834098	-0.002571442	0.013853962	-0.016862777	-0.00150547	-0.001639442
2001-05-04	-0.005709213	0.009945079	-0.005735027	-0.003734471	-0.00716925	0.009766423
2001-05-07	-0.005499578	-0.010583426	-0.002139527	0.002385025	-0.002134893	-0.010688949
2001-05-08	0.00850829	0.006731618	-0.021422592	0.028981038	0.013117546	0.002968046
2001-05-09	0.010747271	0.003411014	-0.004315934	0.009456785	0.002674599	0.015920428
2001-05-10	-0.001123996	0.007327815	-0.004549711	0.013212554	0.000747807	0.009664777
2001-05-11	-0.003669265	0.007379717	0.003104245	-0.009255598	0.001280324	0.000456963
2001-05-14	0.004211027	0.008748251	-0.013497442	-0.017104137	-0.000160492	0.009039629
2001-05-15	-0.008300823	0.00605286	0.003029466	0.004631155	-0.010652273	0.007397972
2001-05-16	0.013548744	0.005801626	0.005840159	-0.012141806	0.014305143	-0.003691184
2001-05-17	-0.021420958	-0.017126015	-0.004002984	-0.007597143	-0.020091184	-0.015881527
2001-05-18	-0.01071195	0.003273716	0.014698205	-0.01248296	-0.012449464	0.010861812
2001-05-21	-0.011161556	0.004993016	0.024878911	-0.027235586	-0.017999966	0.019839429
2001-05-22	0.004643062	-0.001766184	0.012369122	-0.02453729	0.007992734	-0.009092276
2001-05-23	0.001522887	0.005868467	0.028998285	-0.024197772	0.000766928	0.013127438
2001-05-24	-0.000539724	0.021585351	0.033515012	-0.017589598	0.005807583	0.018627524
2001-05-25	0.003804248	0.005832622	0.018452057	-0.018596569	0.007766346	-0.002001447
2001-05-28	0.009316773	-0.001710285	0.001358332	0.009078912	0.017557131	-0.01218765
2001-05-29	-0.017917056	-0.00597965	-0.030647568	0.021881801	-0.026547246	0.005920877
2001-05-30	0.00199017	0.007764497	-0.009030888	0.014052876	0.000557857	0.010052052
2001-05-31	0.011115376	0.015250287	-0.009310746	-0.009514142	0.001371786	0.0215656
2001-06-01	0.009214415	0.004588717	0.021623047	-0.015744082	0.010354037	0.003837609
2001-06-04	0.008516053	0.00331652	0.002527255	0.009301036	0.004158359	0.012375819
2001-06-05	0.003019346	0.011896205	0.003082315	-0.010718392	0.0041039	0.005644562
2001-06-07	-0.002040241	-0.006373056	-0.012729975	0.016626652	-0.007912623	-0.002173757
2001-06-08	-0.022359865	-0.00973446	-0.012524881	0.017496187	-0.022080546	-0.00282093
2001-06-11	0.019110648	0.012096824	0.02020303	0.007322645	0.02224537	0.011572342
2001-06-12	0.000554918	0.006159121	0.011206563	0.000212822	0.006646862	-0.001009633
2001-06-13	-0.003823573	0.002111273	0.006362223	-0.009332704	-0.000519095	-0.006448947
2001-06-14	0.005740147	0.008188378	-0.014328157	0.019069016	0.006767502	0.003949093
2001-06-15	0.004606216	-5.73E-06	0.005055605	0.005040386	0.003789982	-0.001039578
2001-06-18	0.022248852	0.017289856	0.017121944	-0.001777443	0.02428307	0.013512299
2001-06-19	9.06E-05	-0.000915457	0.006639272	-0.010205422	-0.009313872	0.01427863
2001-06-20	0.00375655	0.004813894	0.000435008	0.004957339	-0.000585889	0.011072367
2001-06-21	0.001520257	-0.001966347	0.012664455	0.009299192	0.00886599	-0.0076376
2001-06-22	-0.00774782	0.00159746	-0.005019847	-0.005501909	-0.009850993	0.00293438
2001-06-25	-0.006382046	0.011884684	-0.013950595	-0.001711714	-0.017200211	0.022312931
2001-06-26	-0.01359	0.001320955	-0.024670792	-0.018198613	-0.023062913	0.001959942
2001-06-27	-0.014971933	0.008291971	-0.005540441	-0.012096704	-0.010617566	-0.001131566
2001-06-28	0.006470388	0.007752197	0.00589095	0.014611343	0.014535597	-0.003053454
2001-06-29	-0.006362605	-0.01065034	-0.002844715	-0.002910313	-0.010171979	0.001211368
2001-07-02	0.010088098	-0.014097733	0.012048969	-0.001671023	0.012666835	-0.01846867
2001-07-03	0.009769603	-0.003317984	0.000396016	0.007550375	0.009894496	-0.005384353
2001-07-04	-0.00595982	-0.002858356	0.00077512	0.002260999	-0.006717182	0.0013527
2001-07-05	0.001936135	0.006667834	0.007529464	0.001954278	0.003182066	0.012086027
2001-07-06	0.003857162	0.004115413	0.00879904	-0.008569072	0.000482527	0.00521687
2001-07-09	-0.022406642	0.008288491	-0.008985638	-0.004319367	-0.031055895	0.014603185
2001-07-10	0.017209896	0.001226736	0.009690598	-0.004798778	0.018960487	-0.002070489
2001-07-11	-0.004549385	-0.00028553	-0.000127945	-0.001613901	-0.014557708	0.009045849
2001-07-12	0.013283542	-0.006274252	-0.027050345	-0.001393585	0.021966758	-0.017908103
2001-07-13	0.008023772	-0.000408428	0.013300752	-0.004060248	0.000528833	0.007973778
2001-07-16	0.002261779	-0.000429152	-0.002071886	0.008426333	0.001375294	0.003119741
2001-07-18	9.92E-05	-0.00198548	0.005518756	-0.000566599	-0.002532174	0.001421593
2001-07-19	-0.018410316	-0.009939928	-0.017141955	-0.003129244	-0.014416289	-0.019443002
2001-07-20	0.013436293	-0.005908586	0.007281734	0.013026062	0.00838263	-0.00685703
2001-07-23	-0.013819082	-0.001092903	-0.01176291	0.016349137	-0.016748077	0.002480564
2001-07-24	-0.012130019	0.001398083	-0.016621042	0.009424536	-0.012671752	-0.000860122
2001-07-25	0.00196443	0.000718485	0.004284197	0.006078555	0.000648316	0.007511336
2001-07-26	0.012913039	0.002122909	0.007535646	-0.004623293	0.017081845	-0.00384849
2001-07-27	0.000668883	-0.009797799	0.000235957	-0.008604566	0.003953936	-0.010804164
2001-07-30	0.00459469	0.002562139	0.003337556	-0.009426982	0.009106018	-0.006206039
2001-07-31	0.004534723	-0.005890531	0.009415574	0.003212473	0.005340797	-0.005301552
2001-08-01	-0.023551682	-0.003678757	-0.019430558	0.013236918	-0.01786463	-0.00883797
2001-08-02	-0.016577694	-0.003284821	-0.000417323	-0.008699273	-0.014739374	4.54E-05
2001-08-03	0.002779535	-0.00199825	-0.005563844	0.001045343	-0.001342634	0.001500615
2001-08-06	0.003666532	-0.000728554	-0.004596611	-0.00512329	0.003545663	-0.001350793
2001-08-07	0.00123898	0.003879633	0.005737101	0.010408888	0.000908979	0.000936548
2001-08-08	0.00457647	0.009358866	0.012165699	-0.008996464	0.004945275	0.007383337
2001-08-09	0.012618885	0.006051049	0.009338223	-0.004291749	0.010774967	0.009059863
2001-08-10	-0.001035626	-0.002376849	0.01065947	-0.003550888	0.003721485	-0.008229546
2001-08-13	-0.005499529	0.012428617	0.00519985	-0.001438181	-0.003980907	0.005941854
2001-08-14	-0.020041221	-0.002000839	-0.008151814	0.008668336	-0.021869004	0.002340722
2001-08-16	-0.009724533	0.016270101	-0.002614586	-0.001230703	-0.014330676	0.018591335
2001-08-17	0.001905435	-0.000946487	0.002522163	-3.48E-05	0.002502455	-0.001555228
2001-08-20	0.012143114	-0.002637878	-0.00521453	-0.0106761	0.005121241	0.002221593
2001-08-21	0.006234099	0.010991312	0.007348669	-0.002044033	0.004344994	0.018104657
2001-08-22	-0.010121351	0.000594692	-0.010519044	0.005139993	-0.011861883	0.001096077
2001-08-23	0.009176766	0.002617616	0.008323022	-0.005791414	0.008061149	0.000230116
2001-08-24	0.003451114	-0.000950229	-0.004617077	0.008996632	0.001312753	-0.001069051
2001-08-27	0.000412258	0.002883549	0.008420368	-0.00039314	0.000536032	0.004091324
2001-08-28	0.002717006	0.00171442	0.012004249	0.008734344	0.00225066	0.00564808
2001-08-29	-0.000592088	-0.008918991	0.006313455	-0.006414985	-0.004242973	-8.75E-05
2001-08-30	0.001799505	0.007503369	-0.000310131	0.00196874	-0.003001983	0.010239969
2001-08-31	-0.002509225	-0.004029148	0.000569113	-0.012679172	-0.008376177	-0.002271074
2001-09-03	0.007985836	-0.003136976	-0.010437109	-0.007135641	0.004665141	-0.004870836
2001-09-04	-0.022199381	-0.005822026	-0.003808289	0.007126027	-0.019436755	-0.005091637
2001-09-05	0.006518338	0.014616689	0.010734518	-0.007557953	0.005064004	0.016074285
2001-09-06	0.005145536	0.008857161	-0.008225342	0.00588515	0.005958097	0.00239673
2001-09-07	7.62E-05	0.012849573	-0.004356806	0.001111123	-0.002069789	0.01017664
2001-09-10	0.017394761	0.017950961	-0.002183708	0.00830105	0.012676157	0.011608984
2001-09-11	0.019651551	0.006249534	0.007261868	-0.007003003	0.018722557	0.006614824
2001-09-12	-0.0111396	-0.0069077	0.002329438	0.003244492	-0.002537701	-0.014079891
2001-09-13	-0.012786756	0.007590395	-0.011490943	-0.007217013	-0.036617883	0.019192491
2001-09-14	-0.037786209	0.002018167	-0.008423134	-0.007457377	-0.042094855	-0.004147009
2001-09-17	-0.043580133	-0.004132888	-0.00805674	-0.012286393	-0.050765505	-0.003330071
2001-09-18	0.026597625	0.01772037	-0.00548727	0.009208476	0.026138344	0.017782521
2001-09-19	0.013374706	0.008453521	0.024151209	-0.000484499	0.021303267	0.002671613
2001-09-20	-0.005840338	0.017277341	-0.001082281	0.012086225	-0.008929337	0.018096094
2001-09-21	0.001023612	0.019219949	-0.006354398	0.005265068	0.002162681	0.014945859
2001-09-24	0.006007261	0.000962073	0.002224063	0.007257974	0.009969234	-0.003814626
2001-09-25	0.000647451	-0.004795437	0.009980861	0.001472495	-0.001276471	0.002343728
2001-09-26	0.002215087	0.010655436	0.000618244	-0.002222292	0.004757778	0.004940527
2001-09-27	0.003828531	0.003976396	0.008806677	-0.005133818	0.009587466	0.000847673
2001-09-28	-0.000860689	-0.006546273	-0.001799395	-0.004794348	0.004883808	-0.011694188
2001-10-04	7.67E-05	-0.011455462	-0.008963226	0.004964923	0.007147908	-0.008504774
2001-10-05	0.000337797	-0.01229906	0.003350701	-0.006857207	-0.006889078	-0.002253125
2001-10-08	0.002403731	0.005532848	0.002576897	0.005363769	0.000914719	0.005372842
2001-10-09	0.009474024	-0.015580999	-0.010783134	0.008441275	0.016895654	-0.020473738
2001-10-10	0.020070169	-0.011845084	0.002733241	-0.008616158	0.02031553	-0.013267008
2001-10-11	-0.000727182	-0.00785696	0.010660565	-0.004327383	0.006567707	-0.012176483
2001-10-12	0.008880456	0.008293175	-0.011867523	0.005870335	0.002246953	0.012369615
2001-10-15	0.011175683	-0.005960397	0.001997123	-0.001373618	0.012195941	-0.007356349
2001-10-16	-0.008688011	-0.001188901	-0.002816571	0.001504616	-0.004967793	-0.005354005
2001-10-17	-0.004745954	0.002777585	0.00042876	0.000322886	-0.000818024	0.00164513
2001-10-18	0.001391047	-0.001211084	0.008684396	0.004326498	-0.001528184	0.002412315
2001-10-19	0.005902508	-0.00272934	0.019514487	0.007669925	0.011465666	-0.007998428
2001-10-22	0.011290021	-0.000561895	0.008588288	0.007643507	0.023138164	-0.008304054
2001-10-23	0.001793964	-0.001750435	-0.002496153	-0.007487943	-0.001078433	0.000777164
2001-10-24	-0.017910728	-0.014634619	-0.020431901	0.002562131	-0.020836223	-0.007655552
2001-10-25	-0.004648801	-0.001189699	0.005889683	-0.005241474	-0.005080565	-6.46E-05
2001-10-26	-0.000207924	-0.008565411	-0.00114084	0.010158144	-0.001068267	-0.002001707
2001-10-29	-0.00151027	-0.003558511	0.003331773	0.006228188	0.00036441	-0.008424058
2001-10-30	0.002207649	0.008955691	0.010837786	0.016698568	-0.002439802	0.015131918
2001-10-31	-0.002508373	-0.004917844	0.002090346	-0.002181431	0.00154177	-0.00694768
2001-11-01	-0.000710652	-0.005632506	0.003911419	0.003771563	0.006101948	-0.00926243
2001-11-02	-0.006090159	-0.002099886	-0.002268617	-0.002591856	-0.009954114	0.002914389
2001-11-05	-0.012344865	-0.002020145	0.002944358	0.005343454	-0.008189538	0.00268948
2001-11-06	0.004982672	0.001651248	-0.002688443	-0.006406275	0.003964279	0.000299906
2001-11-07	0.002974979	0.000641968	0.011990271	0.005603403	0.003006387	0.003834712
2001-11-08	-0.017551466	-0.008207302	0.007002957	0.001407495	-0.012765238	-0.011670311
2001-11-09	-0.003457659	-0.010203011	-0.01203568	0.009776336	-0.007205724	-0.007420799
2001-11-12	-0.006067345	-0.00374085	-0.025909707	0.007326701	-0.006418384	-0.006345517
2001-11-13	-0.011626744	-0.003255186	-0.00613859	0.002454664	-0.015612724	0.005110669
2001-11-14	-0.011266042	0.002925059	-0.015384565	-0.014059817	-0.011117859	-0.002630175
2001-11-15	-0.009196839	0.001317303	0.019451962	-0.022343775	-0.010307531	0.003149771
2001-11-16	0.001288718	0.005450438	0.003259531	-0.010509044	-0.002110204	0.008289864
2001-11-19	-0.012929092	0.007208789	-0.003048689	-0.007117179	-0.014832658	0.008662931
2001-11-20	0.020400525	0.014525102	-0.001421439	0.006581238	0.015872439	0.016194409
2001-11-21	0.000209986	0.004516703	-0.00447477	-0.013388139	-0.00134997	0.004896577
2001-11-22	-0.012817432	0.000677836	-0.000173148	0.005478961	-0.014543089	0.002700868
2001-11-23	-0.032186425	-0.011546173	-0.019412156	0.011022894	-0.035553449	-0.004420698
2001-11-26	-0.024670119	0.012925859	-0.024701174	0.013485086	-0.033695778	0.014740199
2001-11-27	-0.001525105	-0.008549804	-0.01588814	-0.003994559	-0.001843234	-0.010033473
2001-11-28	0.016556483	0.005871716	0.026258271	-0.00268617	0.021900141	-0.004812265
2001-11-29	-0.001588987	0.015851381	-0.009682314	0.008343942	-0.002008716	0.017383282
2001-11-30	-0.009710174	0.009561905	-0.001938405	-0.005240092	-0.007978682	0.004945798
2001-12-03	-0.013166714	-0.003026846	-0.003625247	-0.003874016	-0.01655571	0.003849195
2001-12-04	-7.04E-06	-0.001680398	0.001776156	0.004947905	0.001250417	-0.007533211
2001-12-05	-0.036018993	-0.022481243	-0.017361655	0.01358928	-0.036273301	-0.02555578
2001-12-06	0.002235913	0.002772561	-0.001913458	0.008207245	9.22E-05	0.006283098
2001-12-07	-0.01667031	-0.005555823	-0.011737562	0.006237232	-0.018719269	-0.000487915
2001-12-10	0.041376739	0.004533517	-0.014469414	0.01058031	0.042410432	0.003823815
2001-12-11	0.006639058	-0.011000197	-0.001115121	0.012267517	0.001160632	-0.004180096
2001-12-12	-0.007213782	-0.009783384	-0.034642876	0.004357872	-0.011380169	-0.006259911
2001-12-13	0.011686609	0.014369355	0.000424002	-0.040775236	0.011904552	0.015128857
2001-12-14	0.021130453	0.007580277	0.022414746	0.000338296	0.020660597	0.007292452
2001-12-17	0.019007186	0.000179104	0.021966491	-0.007398128	0.018011804	-0.005353152
2001-12-18	0.006371944	-0.003449957	0.004628891	-0.015212863	-0.002905864	0.001309708
2001-12-19	-0.023408771	0.003744612	-0.000328402	0.007881551	-0.027826608	0.007588392
2001-12-20	-0.023440674	-0.001135666	-0.02222459	-0.001374247	-0.026043602	0.000308119
2001-12-21	0.013835943	0.018773687	-0.001135607	-0.01850134	0.009984612	0.016538498
2001-12-24	-0.007367247	0.008905569	-0.009784865	-0.004181384	-0.009025982	0.00366779
2001-12-26	-0.006231295	-5.42E-05	-0.003900629	0.014021451	-0.00868838	0.006614478
2001-12-27	-0.022939051	-0.01507347	-0.009552908	-0.000347262	-0.015989089	-0.016067479
2001-12-28	-0.017660585	-0.002126398	-0.015366201	0.009485546	-0.014334349	-0.006915826
2002-01-02	-0.020479845	-0.025745749	-0.020728314	-0.008798937	-0.024090757	-0.017968424
2002-01-03	0.00453978	0.008475472	-0.002618466	-0.003140566	-0.001071198	0.012457401
2002-01-04	-0.016303818	-0.008845425	-0.011152994	0.001341207	-0.0187681	-0.007814522
2002-01-07	-0.003150317	-0.002240362	-0.005601911	0.006624881	-0.011612895	0.010342129
2002-01-08	0.029845205	0.007762314	-0.001162593	-0.004432019	0.022831884	0.017358508
2002-01-09	-0.016217705	-0.025843418	-0.018639934	0.022722632	-0.023686804	-0.00809617
2002-01-10	0.024775148	0.012679568	-0.012159269	0.013198998	0.024086634	0.006434477
2002-01-11	0.007255843	-0.004363514	0.01582261	0.003067747	0.009471114	-0.002559843
2002-01-14	-0.01656328	-0.011254241	-0.003885199	0.002405467	-0.014591653	-0.010808725
2002-01-15	0.018380713	0.003233877	0.007885438	-0.018541644	0.014743291	0.005205104
2002-01-16	-0.000531144	0.016622291	0.004818527	-0.011675661	0.006066003	0.000544769
2002-01-17	-0.009517279	0.002758644	0.004931949	0.005627563	-0.010175168	0.009241407
2002-01-18	0.007436195	0.011163203	0.00651006	0.004342926	0.007571729	0.002352737
2002-01-21	-0.00777546	0.00899517	-0.008589129	-0.010571078	-0.010693748	0.013552752
2002-01-22	-0.003402198	-0.007238741	-0.027445033	-0.010544733	-0.008466774	-0.003417837
