일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,상장시가총액
"2023/04/28","842.83","-7.38","-0.87","860.11","860.11","839.67","1157792.0","1.2059369E7","4.01309248E8"
"2023/04/27","850.21","19.77","2.38","831.89","850.88","823.19","1461893.0","1.0760729E7","4.03491546E8"
"2023/04/26","830.44","-8.27","-0.99","835.94","846.42","829.19","1260645.0","9968275.0","3.94071418E8"
"2023/04/25","838.71","-16.52","-1.93","857.54","858.91","828.25","1540092.0","1.1771865E7","3.97824368E8"
"2023/04/24","855.23","-13.59","-1.56","867.38","870.08","852.48","1308673.0","1.054759E7","4.05538683E8"
"2023/04/21","868.82","-16.89","-1.91","884.27","888.21","868.36","2021046.0","1.3125996E7","4.11902039E8"
"2023/04/20","885.71","-23.49","-2.58","905.81","906.00","884.33","2324112.0","1.397483E7","4.1923111E8"
"2023/04/19","909.20","0.18","0.02","908.87","913.97","907.59","1878192.0","1.483936E7","4.30184411E8"
"2023/04/18","909.02","-0.48","-0.05","910.75","910.75","902.90","1973947.0","1.6619154E7","4.31287161E8"
"2023/04/17","909.50","5.66","0.63","905.35","909.50","898.84","1543775.0","1.3443511E7","4.31395913E8"
"2023/04/14","903.84","9.59","1.07","902.56","906.69","900.70","1463220.0","1.398055E7","4.28656711E8"
"2023/04/13","894.25","3.63","0.41","885.50","895.29","875.42","1698995.0","1.6889537E7","4.23574251E8"
"2023/04/12","890.62","-8.32","-0.93","897.11","900.83","888.63","1987419.0","1.7250515E7","4.21877162E8"
"2023/04/11","898.94","11.16","1.26","893.20","899.37","879.73","1555496.0","1.6842487E7","4.25634976E8"
"2023/04/10","887.78","7.71","0.88","882.75","890.96","877.31","1590086.0","1.7822665E7","4.1875418E8"
"2023/04/07","880.07","14.49","1.67","871.83","880.07","866.58","1669013.0","1.4090088E7","4.14870489E8"
"2023/04/06","865.58","-6.78","-0.78","869.65","869.94","859.13","1418014.0","1.2406329E7","4.0802246E8"
"2023/04/05","872.36","15.18","1.77","857.54","872.44","856.15","1500673.0","1.3396403E7","4.11050884E8"
"2023/04/04","857.18","2.22","0.26","853.92","861.13","852.02","1310438.0","1.3297191E7","4.03961766E8"
"2023/04/03","854.96","7.44","0.88","850.86","855.20","847.70","1145928.0","1.3203018E7","4.02741111E8"
"2023/03/31","847.52","-2.96","-0.35","849.98","851.13","842.61","1282318.0","1.3809849E7","3.99097446E8"
"2023/03/30","850.48","6.54","0.77","850.78","852.59","846.10","1502135.0","1.5325503E7","4.00365538E8"
"2023/03/29","843.94","10.43","1.25","833.90","843.94","832.44","1309614.0","1.4690133E7","3.96799315E8"
"2023/03/28","833.51","5.82","0.70","831.07","833.68","825.40","1222377.0","1.386971E7","3.914914E8"
"2023/03/27","827.69","3.58","0.43","827.95","829.18","817.81","1176553.0","1.3400561E7","3.88588094E8"
"2023/03/24","824.11","11.92","1.47","820.16","824.11","814.07","1292725.0","1.3796537E7","3.86895184E8"
"2023/03/23","812.19","-1.24","-0.15","807.53","824.20","806.40","1177437.0","1.7941127E7","3.81704112E8"
"2023/03/22","813.43","10.90","1.36","811.17","813.43","807.91","1117239.0","1.2635103E7","3.82341032E8"
"2023/03/21","802.53","0.33","0.04","806.51","809.33","802.42","1062910.0","1.1841971E7","3.77289757E8"
"2023/03/20","802.20","4.81","0.60","793.04","803.42","791.45","1097773.0","1.1521938E7","3.77052535E8"
"2023/03/17","797.39","15.41","1.97","791.18","798.62","785.98","1146053.0","1.4408937E7","3.74945162E8"
"2023/03/16","781.98","0.81","0.10","780.53","785.54","767.11","1109314.0","1.229018E7","3.67720335E8"
"2023/03/15","781.17","23.12","3.05","774.53","784.59","773.65","1030708.0","1.0695498E7","3.68139424E8"
"2023/03/14","758.05","-30.84","-3.91","788.44","789.22","758.05","1140139.0","1.0903713E7","3.57461173E8"
"2023/03/13","788.89","0.29","0.04","784.02","789.18","771.03","1178495.0","1.0709011E7","3.72176399E8"
"2023/03/10","788.60","-20.62","-2.55","796.57","798.96","785.66","1204572.0","1.0596319E7","3.71906518E8"
"2023/03/09","809.22","-4.73","-0.58","817.03","817.12","801.10","1367968.0","1.1685234E7","3.81522431E8"
"2023/03/08","813.95","-1.81","-0.22","809.14","817.17","807.95","1261649.0","1.2564614E7","3.83607754E8"
"2023/03/07","815.76","-0.75","-0.09","814.27","818.56","810.47","1387404.0","1.3160788E7","3.84474106E8"
"2023/03/06","816.51","14.09","1.76","810.61","816.62","804.47","1110188.0","1.2501427E7","3.84639511E8"
"2023/03/03","802.42","15.23","1.93","792.90","802.45","792.61","1102273.0","1.1038717E7","3.78059877E8"
"2023/03/02","787.19","-4.41","-0.56","793.63","797.01","786.52","1020090.0","1.0853202E7","3.70075761E8"
"2023/02/28","791.60","11.30","1.45","784.23","793.65","783.66","1005903.0","1.0411153E7","3.71912985E8"
"2023/02/27","780.30","1.42","0.18","775.01","781.54","769.75","1146532.0","1.0516965E7","3.66628525E8"
"2023/02/24","778.88","-4.40","-0.56","784.94","786.09","774.21","1192538.0","1.0444721E7","3.66037811E8"
"2023/02/23","783.28","4.77","0.61","782.18","784.59","774.10","927833.0","9911740.0","3.6815172E8"
"2023/02/22","778.51","-14.91","-1.88","782.83","787.85","774.54","1125364.0","1.0019626E7","3.65904574E8"
"2023/02/21","793.42","4.53","0.57","789.45","793.42","786.48","1020995.0","9639630.0","3.72841941E8"
"2023/02/20","788.89","13.27","1.71","777.68","789.26","773.86","889521.0","8887053.0","3.70746475E8"
"2023/02/17","775.62","-9.09","-1.16","775.03","780.78","772.96","862496.0","8911921.0","3.64469232E8"
"2023/02/16","784.71","19.25","2.51","772.17","784.71","772.16","1242738.0","9390498.0","3.68439502E8"
"2023/02/15","765.46","-14.12","-1.81","782.55","784.38","763.81","1416003.0","1.0724452E7","3.58813761E8"
"2023/02/14","779.58","7.03","0.91","778.05","780.13","774.61","1273742.0","9632667.0","3.64997189E8"
"2023/02/13","772.55","0.11","0.01","771.50","774.08","767.64","1198565.0","9602982.0","3.61652494E8"
"2023/02/10","772.44","-12.14","-1.55","783.07","784.52","771.62","1309835.0","1.058921E7","3.61579872E8"
"2023/02/09","784.58","4.60","0.59","776.60","784.64","776.26","1411565.0","9920452.0","3.67173796E8"
"2023/02/08","779.98","7.19","0.93","777.43","779.98","776.30","1461520.0","9573057.0","3.64938933E8"
"2023/02/07","772.79","11.46","1.51","762.47","773.79","762.30","1261552.0","9579663.0","3.61544964E8"
"2023/02/06","761.33","-5.46","-0.71","763.66","766.23","760.65","1185408.0","8029938.0","3.55964477E8"
"2023/02/03","766.79","2.17","0.28","765.37","768.03","761.82","1136574.0","9265713.0","3.58449972E8"
"2023/02/02","764.62","13.66","1.82","759.53","764.84","758.72","1220835.0","8757934.0","3.56981668E8"
"2023/02/01","750.96","10.47","1.41","744.90","752.50","744.03","1065397.0","8786552.0","3.50460924E8"
"2023/01/31","740.49","1.87","0.25","735.19","740.98","732.33","975259.0","8044583.0","3.45558867E8"
"2023/01/30","738.62","-2.63","-0.35","743.73","746.33","736.90","1050895.0","7484992.0","3.44704325E8"
"2023/01/27","741.25","2.31","0.31","741.20","742.07","737.90","1135405.0","7465456.0","3.4574198E8"
"2023/01/26","738.94","6.59","0.90","734.37","740.99","733.23","1207458.0","9151211.0","3.44416795E8"
"2023/01/25","732.35","14.38","2.00","725.23","732.42","725.23","1016337.0","7703891.0","3.41163277E8"
"2023/01/20","717.97","5.08","0.71","712.32","718.03","712.32","1006211.0","6147616.0","3.34506824E8"
"2023/01/19","712.89","1.14","0.16","707.66","712.94","705.76","1008733.0","6275313.0","3.31969249E8"
"2023/01/18","711.75","2.04","0.29","711.12","713.28","708.79","1175236.0","6534155.0","3.31005187E8"
"2023/01/17","709.71","-7.18","-1.00","716.70","718.90","708.54","1162083.0","6282539.0","3.30058543E8"
"2023/01/16","716.89","5.07","0.71","714.71","718.15","713.19","1230666.0","5646744.0","3.33362222E8"
"2023/01/13","711.82","1.00","0.14","712.24","714.75","709.26","1082282.0","5228817.0","3.30987809E8"
"2023/01/12","710.82","1.05","0.15","713.56","714.10","707.54","1246163.0","5282576.0","3.30354755E8"
"2023/01/11","709.77","13.72","1.97","701.29","710.29","701.29","1247666.0","5513944.0","3.29777375E8"
"2023/01/10","696.05","-5.16","-0.74","700.16","704.60","694.92","1158010.0","6117172.0","3.23644849E8"
"2023/01/09","701.21","12.27","1.78","695.02","701.21","695.02","1008250.0","5133009.0","3.25718027E8"
"2023/01/06","688.94","9.02","1.33","677.28","691.17","676.40","818506.0","5526770.0","3.20090412E8"
"2023/01/05","679.92","-3.75","-0.55","685.78","688.35","677.77","885279.0","5386583.0","3.15902967E8"
"2023/01/04","683.67","8.72","1.29","670.18","683.67","667.30","901765.0","5078752.0","3.17540886E8"
"2023/01/03","674.95","3.44","0.51","672.18","675.75","660.32","935984.0","5089082.0","3.13443984E8"
"2023/01/02","671.51","-7.78","-1.15","683.84","688.77","670.38","742767.0","4368091.0","3.11897724E8"
"2022/12/29","679.29","-13.08","-1.89","691.35","693.12","675.80","952158.0","4811065.0","3.1549872E8"
"2022/12/28","692.37","-11.82","-1.68","699.24","699.39","691.01","834832.0","5137454.0","3.21475844E8"
"2022/12/27","704.19","9.51","1.37","697.25","704.21","697.25","901437.0","5092351.0","3.27910002E8"
"2022/12/26","694.68","3.43","0.50","691.94","696.96","686.80","797708.0","4331951.0","3.23390641E8"
"2022/12/23","691.25","-23.77","-3.32","704.93","704.93","691.25","1107302.0","5147798.0","3.2181328E8"
"2022/12/22","715.02","9.32","1.32","710.47","715.35","709.52","851988.0","4454191.0","3.32311677E8"
"2022/12/21","705.70","2.57","0.37","708.13","709.95","701.61","938032.0","5181367.0","3.27971512E8"
"2022/12/20","703.13","-14.09","-1.96","715.13","715.29","701.44","977951.0","5388784.0","3.26822623E8"
"2022/12/19","717.22","-0.19","-0.03","716.80","722.42","714.63","776383.0","4424672.0","3.33338382E8"
"2022/12/16","717.41","-5.27","-0.73","711.33","720.48","710.20","889444.0","4729866.0","3.33728482E8"
"2022/12/15","722.68","-6.32","-0.87","725.32","730.51","721.46","957408.0","4765903.0","3.35706651E8"
"2022/12/14","729.00","13.84","1.94","718.17","729.17","718.17","1082238.0","5359244.0","3.38621742E8"
"2022/12/13","715.16","-0.06","-0.01","717.64","719.33","712.21","1191298.0","4878762.0","3.32194007E8"
"2022/12/12","715.22","-4.27","-0.59","716.88","718.31","714.26","964001.0","4713130.0","3.3224803E8"
"2022/12/09","719.49","6.97","0.98","717.24","721.14","712.40","1278548.0","6153962.0","3.3417461E8"
"2022/12/08","712.52","-5.62","-0.78","718.37","719.69","711.08","1069811.0","5819829.0","3.3091712E8"
"2022/12/07","718.14","-1.30","-0.18","715.63","722.62","711.63","982851.0","5033009.0","3.33420327E8"
"2022/12/06","719.44","-13.88","-1.89","726.32","727.34","719.29","926869.0","5019200.0","3.33769907E8"
"2022/12/05","733.32","0.37","0.05","736.45","739.77","731.07","1058483.0","5258241.0","3.3991727E8"
"2022/12/02","732.95","-7.65","-1.03","740.13","740.18","732.41","856591.0","6105784.0","3.39643001E8"
"2022/12/01","740.60","11.06","1.52","740.97","744.56","739.16","825110.0","5758034.0","3.4307508E8"
"2022/11/30","729.54","2.00","0.27","726.56","729.54","722.40","813569.0","5003808.0","3.37947066E8"
"2022/11/29","727.54","9.64","1.34","715.02","727.60","713.26","794008.0","4828376.0","3.36927388E8"
"2022/11/28","717.90","-15.66","-2.13","731.81","731.81","717.13","878677.0","5419028.0","3.32414215E8"
"2022/11/25","733.56","-4.66","-0.63","737.46","737.53","732.48","710329.0","4723353.0","3.39637553E8"
"2022/11/24","738.22","12.63","1.74","729.41","738.70","729.41","793574.0","5222187.0","3.41717147E8"
"2022/11/23","725.59","13.33","1.87","718.29","725.64","718.29","830056.0","5035913.0","3.35667395E8"
"2022/11/22","712.26","-6.31","-0.88","716.24","719.80","711.92","895809.0","5004878.0","3.29829715E8"
"2022/11/21","718.57","-13.35","-1.82","733.00","733.65","717.55","981797.0","5315208.0","3.32699337E8"
"2022/11/18","731.92","-5.62","-0.76","738.34","742.17","731.53","1297151.0","6078255.0","3.3895169E8"
"2022/11/17","737.54","-5.56","-0.75","740.62","742.29","735.04","978991.0","5746482.0","3.40965032E8"
"2022/11/16","743.10","-1.86","-0.25","746.55","746.62","737.87","1186546.0","6517655.0","3.43209334E8"
"2022/11/15","744.96","15.42","2.11","730.33","744.96","730.33","1130886.0","6639307.0","3.44193559E8"
"2022/11/14","729.54","-1.68","-0.23","732.29","734.73","728.81","1100846.0","6717777.0","3.37140902E8"
"2022/11/11","731.22","23.44","3.31","727.22","732.12","724.53","1079377.0","7471802.0","3.37264814E8"
"2022/11/10","707.78","-6.82","-0.95","708.49","712.48","705.70","1041902.0","6157828.0","3.26431031E8"
"2022/11/09","714.60","1.27","0.18","715.19","717.09","711.15","931480.0","5824932.0","3.29414677E8"
"2022/11/08","713.33","12.85","1.83","703.36","713.33","703.36","846230.0","5810477.0","3.28769979E8"
"2022/11/07","700.48","6.59","0.95","696.22","700.49","695.10","722344.0","4651071.0","3.22884895E8"
"2022/11/04","693.89","-0.24","-0.03","691.69","694.17","684.99","737322.0","5424943.0","3.19806801E8"
"2022/11/03","694.13","-3.24","-0.46","685.42","695.63","683.74","707278.0","4750449.0","3.19615919E8"
"2022/11/02","697.37","-2.68","-0.38","697.40","699.24","694.94","858230.0","5906554.0","3.22379756E8"
"2022/11/01","700.05","4.72","0.68","695.45","700.07","693.92","920257.0","4783325.0","3.23475938E8"
"2022/10/31","695.33","7.70","1.12","694.69","695.62","689.97","751259.0","4111223.0","3.2131514E8"
"2022/10/28","687.63","-7.46","-1.07","690.71","695.51","687.19","847495.0","5273825.0","3.17743013E8"
"2022/10/27","695.09","11.92","1.74","686.41","695.22","686.41","852166.0","4815443.0","3.2117989E8"
"2022/10/26","683.17","-5.68","-0.82","690.67","691.13","683.14","963245.0","5482860.0","3.15561721E8"
"2022/10/25","688.85","0.35","0.05","690.77","695.95","686.21","973741.0","5479512.0","3.18350426E8"
"2022/10/24","688.50","14.02","2.08","686.43","693.44","686.43","817959.0","4941482.0","3.17589693E8"
"2022/10/21","674.48","-5.96","-0.88","678.16","682.49","674.48","1034394.0","5149618.0","3.11224519E8"
"2022/10/20","680.44","-10.12","-1.47","688.44","693.14","675.89","1052781.0","5294037.0","3.13890313E8"
"2022/10/19","690.56","-6.53","-0.94","697.94","705.84","689.67","1050552.0","6485036.0","3.18156853E8"
"2022/10/18","697.09","15.09","2.21","692.39","697.37","685.90","1068477.0","7041627.0","3.20639761E8"
"2022/10/17","682.00","3.76","0.55","667.61","682.39","664.83","814418.0","5447791.0","3.13338562E8"
"2022/10/14","678.24","26.65","4.09","665.17","679.92","665.17","893525.0","5253140.0","3.11385917E8"
"2022/10/13","651.59","-20.08","-2.99","669.36","669.71","650.39","1051923.0","5482305.0","2.99052153E8"
"2022/10/12","671.67","2.17","0.32","669.59","673.42","663.60","1140924.0","5053657.0","3.08456485E8"
"2022/10/11","669.50","-28.99","-4.15","685.30","685.30","667.63","1155753.0","5117909.0","3.07440393E8"
"2022/10/07","698.49","-7.52","-1.07","700.71","707.42","697.59","1149849.0","5316309.0","3.20796815E8"
"2022/10/06","706.01","20.67","3.02","690.48","706.43","690.48","1139543.0","5020144.0","3.24168977E8"
"2022/10/05","685.34","-11.45","-1.64","706.76","707.59","683.15","813666.0","5380244.0","3.14630996E8"
"2022/10/04","696.79","24.14","3.59","685.19","696.79","683.63","667596.0","4625879.0","3.19854569E8"
"2022/09/30","672.65","-2.42","-0.36","668.26","677.68","661.65","786871.0","5495664.0","3.08863848E8"
"2022/09/29","675.07","1.20","0.18","686.63","695.49","675.07","803932.0","5674039.0","3.08456808E8"
"2022/09/28","673.87","-24.24","-3.47","696.38","702.72","668.30","911993.0","6368439.0","3.07807312E8"
"2022/09/27","698.11","5.74","0.83","694.53","700.38","681.59","947764.0","6033947.0","3.19026175E8"
"2022/09/26","692.37","-36.99","-5.07","719.60","719.60","690.60","943308.0","6277768.0","3.16331853E8"
"2022/09/23","729.36","-22.05","-2.93","749.87","749.87","728.29","883278.0","6545898.0","3.32903849E8"
"2022/09/22","751.41","-3.48","-0.46","746.82","751.58","736.11","978686.0","6314293.0","3.42873657E8"
"2022/09/21","754.89","-5.46","-0.72","757.13","761.35","750.14","941673.0","5677078.0","3.44388093E8"
"2022/09/20","760.35","8.44","1.12","758.35","764.40","757.33","804841.0","5303730.0","3.4690223E8"
"2022/09/19","751.91","-18.13","-2.35","771.52","772.45","750.64","882638.0","6345057.0","3.42941151E8"
"2022/09/16","770.04","-11.34","-1.45","776.49","780.25","768.70","889033.0","7489956.0","3.51206467E8"
"2022/09/15","781.38","-1.55","-0.20","786.33","787.00","780.31","851719.0","7269660.0","3.55934998E8"
"2022/09/14","782.93","-13.86","-1.74","775.93","784.45","770.05","858083.0","6759115.0","3.56659511E8"
"2022/09/13","796.79","18.98","2.44","790.89","796.83","790.83","842463.0","6199033.0","3.62871798E8"
"2022/09/08","777.81","9.62","1.25","776.59","781.52","775.31","738189.0","6231333.0","3.54230892E8"
"2022/09/07","768.19","-11.27","-1.45","776.82","776.99","765.08","795843.0","6394707.0","3.49785644E8"
"2022/09/06","779.46","8.03","1.04","774.23","781.90","774.23","732725.0","5369171.0","3.54746927E8"
"2022/09/05","771.43","-14.45","-1.84","784.83","786.60","768.82","741715.0","5639235.0","3.5097275E8"
"2022/09/02","785.88","-2.44","-0.31","793.11","795.87","784.67","801799.0","5893632.0","3.57503274E8"
"2022/09/01","788.32","-18.72","-2.32","800.74","801.02","788.13","711356.0","6645920.0","3.58507548E8"
"2022/08/31","807.04","10.02","1.26","792.33","807.19","791.01","637456.0","5866887.0","3.66816015E8"
"2022/08/30","797.02","17.13","2.20","783.99","797.03","783.99","667241.0","6078637.0","3.62303883E8"
"2022/08/29","779.89","-22.56","-2.81","780.48","783.45","775.33","619621.0","5372133.0","3.54410894E8"
"2022/08/26","802.45","-4.92","-0.61","810.33","813.00","801.84","718361.0","6067799.0","3.64598714E8"
"2022/08/25","807.37","14.23","1.79","795.18","807.37","794.16","630310.0","5596399.0","3.667886E8"
"2022/08/24","793.14","9.72","1.24","788.36","793.14","782.97","714898.0","5801415.0","3.60258576E8"
"2022/08/23","783.42","-12.45","-1.56","789.95","793.81","781.92","855724.0","5956122.0","3.55825721E8"
"2022/08/22","795.87","-18.30","-2.25","806.90","806.92","795.87","811881.0","5828845.0","3.61316213E8"
"2022/08/19","814.17","-11.89","-1.44","827.25","827.32","814.17","887455.0","6614538.0","3.69234113E8"
"2022/08/18","826.06","-1.36","-0.16","822.71","826.75","817.52","950528.0","7063799.0","3.74250513E8"
"2022/08/17","827.42","-7.32","-0.88","834.91","834.96","825.46","1129912.0","7729891.0","3.75022273E8"
"2022/08/16","834.74","3.11","0.37","835.20","836.49","831.69","887226.0","7363288.0","3.78527165E8"
"2022/08/12","831.63","-0.52","-0.06","831.18","833.70","826.72","792427.0","7062541.0","3.76887724E8"
"2022/08/11","832.15","11.88","1.45","831.99","834.88","828.27","897833.0","7029242.0","3.76921675E8"
"2022/08/10","820.27","-13.38","-1.60","829.29","829.29","820.27","897225.0","6394377.0","3.71625462E8"
"2022/08/09","833.65","2.79","0.34","831.13","833.94","826.45","976696.0","7001643.0","3.77566289E8"
"2022/08/08","830.86","-0.78","-0.09","829.77","831.12","825.94","931451.0","6455354.0","3.7611715E8"
"2022/08/05","831.64","6.48","0.79","826.23","832.27","826.23","931759.0","6868939.0","3.7651434E8"
"2022/08/04","825.16","9.80","1.20","820.06","825.99","820.06","908491.0","7513813.0","3.73558759E8"
"2022/08/03","815.36","11.02","1.37","804.17","815.40","803.20","997273.0","6614199.0","3.68803438E8"
"2022/08/02","804.34","-3.27","-0.40","807.69","807.69","799.36","905937.0","6522128.0","3.63794093E8"
"2022/08/01","807.61","3.99","0.50","804.15","808.96","801.40","823058.0","5632186.0","3.65116134E8"
"2022/07/29","803.62","5.30","0.66","802.97","807.77","801.05","784398.0","5962099.0","3.6332709E8"
"2022/07/28","798.32","2.62","0.33","802.50","805.20","796.48","737058.0","5915931.0","3.6016155E8"
"2022/07/27","795.70","5.77","0.73","789.61","795.81","788.29","678541.0","5162361.0","3.57673315E8"
"2022/07/26","789.93","0.24","0.03","788.76","791.01","786.46","841386.0","5373790.0","3.55173674E8"
"2022/07/25","789.69","-0.06","-0.01","787.71","791.25","783.78","871220.0","5494818.0","3.55144878E8"
"2022/07/22","789.75","-5.40","-0.68","796.58","800.65","789.73","892760.0","6130997.0","3.55384476E8"
"2022/07/21","795.15","4.43","0.56","792.95","795.67","790.97","937755.0","6900705.0","3.57733546E8"
"2022/07/20","790.72","8.39","1.07","792.94","795.92","788.02","939573.0","7152742.0","3.55312983E8"
"2022/07/19","782.33","5.61","0.72","773.73","782.33","771.69","743424.0","6177792.0","3.51550343E8"
"2022/07/18","776.72","14.33","1.88","770.29","776.72","766.89","720021.0","5831127.0","3.49013968E8"
"2022/07/15","762.39","-3.69","-0.48","768.41","769.29","754.33","850290.0","6235061.0","3.42387086E8"
"2022/07/14","766.08","2.90","0.38","762.54","768.13","757.99","823120.0","6300322.0","3.34610537E8"
"2022/07/13","763.18","12.40","1.65","751.34","763.73","747.74","896499.0","6872496.0","3.33169863E8"
"2022/07/12","750.78","-16.26","-2.12","762.18","762.18","747.74","766363.0","6368335.0","3.28272562E8"
"2022/07/11","767.04","0.56","0.07","767.89","774.35","763.14","779199.0","6013544.0","3.35524647E8"
"2022/07/08","766.48","8.51","1.12","764.98","770.92","764.02","850956.0","6438572.0","3.34753996E8"
"2022/07/07","757.97","13.34","1.79","750.98","759.03","750.67","809542.0","5797632.0","3.30995391E8"
"2022/07/06","744.63","-6.32","-0.84","750.04","759.88","743.61","742268.0","6386480.0","3.24728173E8"
"2022/07/05","750.95","28.22","3.90","729.40","750.98","728.32","936691.0","5932357.0","3.27057896E8"
"2022/07/04","722.73","-6.75","-0.93","733.35","736.73","712.53","867468.0","5294938.0","3.15450102E8"
"2022/07/01","729.48","-15.96","-2.14","748.20","753.45","724.20","798819.0","5722053.0","3.18801893E8"
"2022/06/30","745.44","-16.91","-2.22","762.45","762.45","744.24","910029.0","6318523.0","3.25164482E8"
"2022/06/29","762.35","-7.16","-0.93","759.21","765.79","753.32","819568.0","5970952.0","3.31666597E8"
"2022/06/28","769.51","-1.09","-0.14","770.69","774.80","759.83","978287.0","6455444.0","3.34683635E8"
"2022/06/27","770.60","20.30","2.71","758.00","774.57","754.62","893324.0","6699471.0","3.34545525E8"
"2022/06/24","750.30","35.92","5.03","719.47","750.41","719.47","837119.0","6287370.0","3.3469354E8"
"2022/06/23","714.38","-32.58","-4.36","747.49","751.99","714.38","1260212.0","8862112.0","3.18142287E8"
"2022/06/22","746.96","-31.34","-4.03","783.21","785.23","746.94","1093478.0","8098718.0","3.32276497E8"
"2022/06/21","778.30","8.38","1.09","774.80","782.55","764.69","1032713.0","6923152.0","3.45680333E8"
"2022/06/20","769.92","-28.77","-3.60","804.48","804.89","763.22","989356.0","7253469.0","3.4176195E8"
"2022/06/17","798.69","-3.46","-0.43","787.97","798.85","780.96","972926.0","7637003.0","3.54177657E8"
"2022/06/16","802.15","2.74","0.34","812.95","822.31","800.56","997608.0","7316267.0","3.54964982E8"
"2022/06/15","799.41","-24.17","-2.93","822.27","826.30","795.42","1203160.0","8453536.0","3.53596003E8"
"2022/06/14","823.58","-5.19","-0.63","816.25","826.50","804.38","1269494.0","8533401.0","3.6406022E8"
"2022/06/13","828.77","-41.09","-4.72","852.74","852.74","828.76","1264039.0","8489789.0","3.66175792E8"
"2022/06/10","869.86","-7.32","-0.83","869.10","872.09","865.96","1206284.0","7398896.0","3.83891942E8"
"2022/06/09","877.18","2.23","0.25","873.22","877.18","867.20","1265672.0","7606511.0","3.87105517E8"
"2022/06/08","874.95","1.17","0.13","877.77","880.73","873.61","1336530.0","7241277.0","3.86754987E8"
"2022/06/07","873.78","-17.73","-1.99","889.07","889.09","873.09","1115605.0","7162937.0","3.86405375E8"
"2022/06/03","891.51","0.37","0.04","897.08","899.01","890.20","1199287.0","6980064.0","3.94581901E8"
"2022/06/02","891.14","-2.22","-0.25","890.47","892.98","888.45","1182037.0","6622207.0","3.94538694E8"
"2022/05/31","893.36","6.92","0.78","888.44","893.42","884.11","1316943.0","7322460.0","3.95862739E8"
"2022/05/30","886.44","12.47","1.43","882.17","886.44","881.46","1020992.0","6718335.0","3.94013364E8"
"2022/05/27","873.97","2.54","0.29","881.41","883.36","873.21","1275326.0","7608486.0","3.88509325E8"
"2022/05/26","871.43","-1.26","-0.14","876.19","885.12","868.81","947423.0","7415183.0","3.87316345E8"
"2022/05/25","872.69","7.62","0.88","869.19","877.71","861.92","989300.0","7382597.0","3.880082E8"
"2022/05/24","865.07","-18.52","-2.10","881.55","883.11","865.05","1099072.0","8234351.0","3.84756657E8"
"2022/05/23","883.59","3.71","0.42","883.78","884.39","878.90","1077069.0","8240949.0","3.92992008E8"
"2022/05/20","879.88","16.08","1.86","866.76","880.17","866.76","1076079.0","8204681.0","3.91352319E8"
"2022/05/19","863.80","-7.77","-0.89","853.23","866.61","849.59","1167570.0","8426404.0","3.83985321E8"
"2022/05/18","871.57","5.59","0.65","872.19","876.82","868.28","1061167.0","7629686.0","3.87421014E8"
"2022/05/17","865.98","9.73","1.14","857.28","866.21","856.30","913815.0","5934234.0","3.85619998E8"
"2022/05/16","856.25","3.17","0.37","862.24","866.47","855.45","1010957.0","6320150.0","3.81318247E8"
"2022/05/13","853.08","19.42","2.33","839.52","853.34","839.52","1011783.0","7354715.0","3.79686572E8"
"2022/05/12","833.66","-32.68","-3.77","855.46","857.75","833.24","1065855.0","7245357.0","3.71074971E8"
"2022/05/11","866.34","10.20","1.19","853.73","866.81","852.23","1078453.0","6648178.0","3.85206699E8"
"2022/05/10","856.14","-4.70","-0.55","848.08","858.43","831.59","1268868.0","7626686.0","3.80482533E8"
"2022/05/09","860.84","-23.38","-2.64","880.34","880.78","859.73","1121826.0","6588804.0","3.82539249E8"
"2022/05/06","884.22","-15.84","-1.76","888.54","892.43","883.31","1144210.0","6156156.0","3.92854739E8"
"2022/05/04","900.06","-7.51","-0.83","911.16","911.97","899.34","1359365.0","7237546.0","3.99881871E8"
"2022/05/03","907.57","5.75","0.64","905.05","912.67","905.05","1640456.0","8358975.0","4.02633972E8"
"2022/05/02","901.82","-2.93","-0.32","894.03","903.26","892.54","1227536.0","6791298.0","3.99921905E8"
"2022/04/29","904.75","12.53","1.40","895.64","904.76","894.62","1457806.0","7504237.0","4.01206971E8"
"2022/04/28","892.22","-3.96","-0.44","900.43","902.02","889.30","1551067.0","8940771.0","3.95601328E8"
"2022/04/27","896.18","-14.98","-1.64","898.02","898.02","888.97","1855183.0","9413387.0","3.97285087E8"
"2022/04/26","911.16","11.32","1.26","906.59","913.29","906.59","1631935.0","8624226.0","4.03859902E8"
"2022/04/25","899.84","-22.94","-2.49","909.53","911.53","899.83","1425301.0","8691119.0","3.98487565E8"
"2022/04/22","922.78","-6.90","-0.74","922.77","924.16","916.65","1381524.0","7466490.0","4.0788732E8"
"2022/04/21","929.68","0.75","0.08","930.45","934.26","929.54","1400233.0","8308883.0","4.10430449E8"
"2022/04/20","928.93","-2.63","-0.28","933.29","933.37","927.29","1258909.0","7096616.0","4.09871011E8"
"2022/04/19","931.56","13.33","1.45","922.60","931.56","922.60","1301363.0","7714189.0","4.10912733E8"
"2022/04/18","918.23","-6.21","-0.67","921.69","923.51","917.53","1099288.0","6044292.0","4.05179743E8"
"2022/04/15","924.44","-3.57","-0.38","921.53","925.13","916.91","1296262.0","6606186.0","4.08167668E8"
