일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,상장시가총액
"2019/08/02","1998.13","-19.21","-0.95","1995.31","2005.31","1987.12","438538.0","5338221.0","1.331726021E9"
"2019/08/01","2017.34","-7.21","-0.36","2015.09","2032.23","2009.33","461743.0","4443150.0","1.344605608E9"
"2019/07/31","2024.55","-14.13","-0.69","2036.46","2041.16","2010.95","589386.0","5532913.0","1.349751512E9"
"2019/07/30","2038.68","9.20","0.45","2035.32","2044.59","2032.61","547030.0","3877489.0","1.359687443E9"
"2019/07/29","2029.48","-36.78","-1.78","2059.13","2063.13","2025.01","608671.0","4681216.0","1.353730489E9"
"2019/07/26","2066.26","-8.22","-0.40","2063.35","2068.16","2054.64","589074.0","5138752.0","1.378062581E9"
"2019/07/25","2074.48","-7.82","-0.38","2085.67","2088.81","2061.08","598634.0","5207430.0","1.383500621E9"
"2019/07/24","2082.30","-19.15","-0.91","2097.16","2105.68","2080.66","851393.0","4233306.0","1.38793702E9"
"2019/07/23","2101.45","8.11","0.39","2095.76","2106.39","2095.38","648124.0","4601030.0","1.401179456E9"
"2019/07/22","2093.34","-1.02","-0.05","2090.35","2099.34","2087.51","332630.0","3206207.0","1.395686188E9"
"2019/07/19","2094.36","27.81","1.35","2080.21","2096.73","2076.51","394904.0","4198432.0","1.396345455E9"
"2019/07/18","2066.55","-6.37","-0.31","2068.66","2073.20","2061.33","446644.0","3939884.0","1.37759172E9"
"2019/07/17","2072.92","-18.95","-0.91","2079.91","2080.01","2063.49","761626.0","4643512.0","1.381856024E9"
"2019/07/16","2091.87","9.39","0.45","2084.46","2096.67","2078.74","682803.0","5284193.0","1.394462439E9"
"2019/07/15","2082.48","-4.18","-0.20","2083.39","2088.34","2073.10","463520.0","3740180.0","1.388670529E9"
"2019/07/12","2086.66","6.08","0.29","2083.53","2090.43","2077.35","403935.0","3775269.0","1.391297124E9"
"2019/07/11","2080.58","21.80","1.06","2070.59","2088.24","2070.21","376675.0","5057466.0","1.387530388E9"
"2019/07/10","2058.78","6.75","0.33","2061.55","2068.20","2056.48","355678.0","3938557.0","1.3728193E9"
"2019/07/09","2052.03","-12.14","-0.59","2070.35","2075.30","2052.03","440122.0","4439841.0","1.367889452E9"
"2019/07/08","2064.17","-46.42","-2.20","2091.91","2092.54","2063.78","515950.0","4349730.0","1.375390948E9"
"2019/07/05","2110.59","1.86","0.09","2111.00","2115.43","2096.23","459391.0","4025814.0","1.405984668E9"
"2019/07/04","2108.73","12.71","0.61","2102.36","2108.80","2088.97","446933.0","4542738.0","1.405237689E9"
"2019/07/03","2096.02","-26.00","-1.23","2120.75","2127.71","2093.32","522709.0","4615984.0","1.396737259E9"
"2019/07/02","2122.02","-7.72","-0.36","2122.07","2130.86","2112.52","460830.0","4107542.0","1.413906577E9"
"2019/07/01","2129.74","-0.88","-0.04","2147.24","2147.24","2126.87","412291.0","4730193.0","1.419133354E9"
"2019/06/28","2130.62","-3.70","-0.17","2135.06","2139.24","2123.97","537275.0","4282405.0","1.419520754E9"
"2019/06/27","2134.32","12.47","0.59","2120.73","2141.27","2118.22","644900.0","5122462.0","1.421656475E9"
"2019/06/26","2121.85","0.21","0.01","2120.20","2128.25","2115.72","736852.0","4455865.0","1.413592489E9"
"2019/06/25","2121.64","-4.69","-0.22","2125.74","2136.24","2115.11","642999.0","4249732.0","1.413099198E9"
"2019/06/24","2126.33","0.71","0.03","2130.32","2134.48","2123.88","669640.0","4054921.0","1.416221253E9"
"2019/06/21","2125.62","-5.67","-0.27","2132.38","2132.68","2120.15","692028.0","5226303.0","1.415602955E9"
"2019/06/20","2131.29","6.51","0.31","2121.78","2131.77","2120.42","1007159.0","3994784.0","1.419450953E9"
"2019/06/19","2124.78","26.07","1.24","2119.54","2126.74","2117.64","862980.0","4984534.0","1.414680218E9"
"2019/06/18","2098.71","7.98","0.38","2089.31","2103.02","2089.31","600964.0","4579592.0","1.397358727E9"
"2019/06/17","2090.73","-4.68","-0.22","2091.71","2103.59","2087.25","561550.0","4255706.0","1.391569061E9"
"2019/06/14","2095.41","-7.74","-0.37","2096.32","2103.02","2087.47","473370.0","4716416.0","1.395025949E9"
"2019/06/13","2103.15","-5.60","-0.27","2104.46","2108.01","2081.92","553393.0","5998223.0","1.400059108E9"
"2019/06/12","2108.75","-3.06","-0.14","2111.66","2118.89","2104.41","693508.0","4661010.0","1.404084076E9"
"2019/06/11","2111.81","12.32","0.59","2096.09","2114.57","2094.60","550740.0","4276695.0","1.406104186E9"
"2019/06/10","2099.49","27.16","1.31","2087.37","2099.65","2075.51","457641.0","4214044.0","1.398084996E9"
"2019/06/07","2072.33","3.22","0.16","2070.78","2081.16","2057.97","368392.0","4347351.0","1.380064127E9"
"2019/06/05","2069.11","2.14","0.10","2084.16","2086.49","2065.71","380157.0","4506228.0","1.377885042E9"
"2019/06/04","2066.97","-0.88","-0.04","2066.78","2072.19","2060.98","435992.0","4841761.0","1.376101515E9"
"2019/06/03","2067.85","26.11","1.28","2031.03","2070.58","2029.17","387146.0","4640457.0","1.376865465E9"
"2019/05/31","2041.74","2.94","0.14","2029.03","2048.90","2022.97","439182.0","5039081.0","1.358693516E9"
"2019/05/30","2038.80","15.48","0.77","2024.33","2040.66","2023.91","461850.0","4978843.0","1.356387792E9"
"2019/05/29","2023.32","-25.51","-1.25","2046.71","2046.71","2016.25","380894.0","4686652.0","1.345376066E9"
"2019/05/28","2048.83","4.62","0.23","2044.77","2058.42","2038.52","494479.0","8080273.0","1.358437864E9"
"2019/05/27","2044.21","-1.10","-0.05","2044.25","2055.13","2035.87","351616.0","3506627.0","1.355615535E9"
"2019/05/24","2045.31","-14.28","-0.69","2047.30","2057.38","2035.98","480648.0","4581386.0","1.356099663E9"
"2019/05/23","2059.59","-5.27","-0.26","2063.25","2065.86","2046.82","509269.0","4819255.0","1.36593986E9"
"2019/05/22","2064.86","3.61","0.18","2068.65","2070.80","2048.01","509974.0","4637965.0","1.368593282E9"
"2019/05/21","2061.25","5.54","0.27","2056.95","2076.47","2053.69","526859.0","5272369.0","1.366112085E9"
"2019/05/20","2055.71","-0.09","0.00","2066.53","2077.10","2051.69","640195.0","4889671.0","1.361781952E9"
"2019/05/17","2055.80","-11.89","-0.58","2081.57","2082.83","2053.79","537380.0","5378895.0","1.361632447E9"
"2019/05/16","2067.69","-25.09","-1.20","2094.88","2095.58","2062.44","745164.0","6042440.0","1.36973205E9"
"2019/05/15","2092.78","10.94","0.53","2081.92","2100.01","2076.46","577795.0","5052873.0","1.386708606E9"
"2019/05/14","2081.84","2.83","0.14","2060.24","2093.41","2056.74","696195.0","5865912.0","1.379906843E9"
"2019/05/13","2079.01","-29.03","-1.38","2091.80","2101.09","2077.72","505751.0","4601111.0","1.378695079E9"
"2019/05/10","2108.04","6.03","0.29","2118.42","2124.92","2090.39","714766.0","6407849.0","1.397898972E9"
"2019/05/09","2102.01","-66.00","-3.04","2159.79","2164.98","2102.01","743507.0","8236438.0","1.393596819E9"
"2019/05/08","2168.01","-8.98","-0.41","2151.34","2179.34","2151.34","456334.0","5170591.0","1.437428069E9"
"2019/05/07","2176.99","-19.33","-0.88","2172.39","2179.51","2160.44","484097.0","5467057.0","1.443681621E9"
"2019/05/03","2196.32","-16.43","-0.74","2209.44","2211.36","2192.36","617878.0","5297907.0","1.456663139E9"
"2019/05/02","2212.75","9.16","0.42","2192.94","2217.03","2191.30","369059.0","5026634.0","1.467462907E9"
"2019/04/30","2203.59","-12.84","-0.58","2213.43","2215.77","2186.33","381414.0","5697107.0","1.46152697E9"
"2019/04/29","2216.43","37.12","1.70","2183.41","2216.43","2181.82","380823.0","4985906.0","1.469579229E9"
"2019/04/26","2179.31","-11.19","-0.51","2178.13","2186.52","2168.15","570172.0","5346146.0","1.445304534E9"
"2019/04/25","2190.50","-10.53","-0.48","2195.47","2200.89","2187.44","441137.0","5610697.0","1.452279955E9"
"2019/04/24","2201.03","-19.48","-0.88","2229.75","2229.75","2190.29","575100.0","6342430.0","1.459265699E9"
"2019/04/23","2220.51","3.86","0.17","2217.61","2223.92","2212.14","481178.0","4922938.0","1.471093768E9"
"2019/04/22","2216.65","0.50","0.02","2218.50","2227.94","2207.25","493984.0","4639971.0","1.468803477E9"
"2019/04/19","2216.15","2.38","0.11","2223.42","2225.37","2215.58","525264.0","4965672.0","1.46842093E9"
"2019/04/18","2213.77","-32.12","-1.43","2248.80","2250.11","2210.43","573343.0","6501104.0","1.467185238E9"
"2019/04/17","2245.89","-2.74","-0.12","2249.05","2252.05","2242.01","452475.0","5586184.0","1.488430885E9"
"2019/04/16","2248.63","5.75","0.26","2241.06","2249.89","2235.72","569056.0","7083491.0","1.489660939E9"
"2019/04/15","2242.88","9.43","0.42","2242.31","2251.22","2240.29","404160.0","6668129.0","1.485758717E9"
"2019/04/12","2233.45","9.01","0.41","2221.10","2233.45","2212.88","449634.0","6098418.0","1.479300935E9"
"2019/04/11","2224.44","0.05","0.00","2227.69","2230.41","2217.18","402016.0","6022087.0","1.473103446E9"
"2019/04/10","2224.39","10.83","0.49","2206.20","2225.02","2203.82","399695.0","5135094.0","1.473098587E9"
"2019/04/09","2213.56","2.96","0.13","2212.32","2221.62","2203.54","414809.0","4904130.0","1.466472415E9"
"2019/04/08","2210.60","0.99","0.04","2217.66","2217.87","2202.49","347910.0","4660047.0","1.464185952E9"
"2019/04/05","2209.61","3.08","0.14","2206.36","2214.82","2205.26","517153.0","4215787.0","1.463238721E9"
"2019/04/04","2206.53","3.26","0.15","2201.04","2216.15","2198.66","431013.0","4857554.0","1.461266734E9"
"2019/04/03","2203.27","26.09","1.20","2176.81","2203.29","2172.83","358645.0","5466969.0","1.458945251E9"
"2019/04/02","2177.18","8.90","0.41","2177.20","2181.37","2171.84","257453.0","4247457.0","1.441635795E9"
"2019/04/01","2168.28","27.61","1.29","2153.31","2171.49","2153.31","263313.0","4365111.0","1.435481137E9"
"2019/03/29","2140.67","12.57","0.59","2138.45","2143.30","2124.07","364619.0","5248941.0","1.417246091E9"
"2019/03/28","2128.10","-17.52","-0.82","2131.25","2136.40","2120.93","288036.0","4403906.0","1.409454256E9"
"2019/03/27","2145.62","-3.18","-0.15","2147.19","2152.91","2132.42","363169.0","4490156.0","1.419130932E9"
"2019/03/26","2148.80","3.94","0.18","2152.98","2153.90","2143.63","301254.0","4248900.0","1.421123429E9"
"2019/03/25","2144.86","-42.09","-1.92","2158.80","2159.25","2143.70","307071.0","4136472.0","1.418438627E9"
"2019/03/22","2186.95","2.07","0.09","2192.72","2195.42","2178.77","333618.0","6881723.0","1.4468427E9"
"2019/03/21","2184.88","7.78","0.36","2183.11","2200.32","2173.70","342747.0","6229925.0","1.445055041E9"
"2019/03/20","2177.10","-0.52","-0.02","2171.41","2177.19","2152.21","317607.0","4175741.0","1.438253703E9"
"2019/03/19","2177.62","-1.87","-0.09","2183.03","2183.76","2171.05","319703.0","3867859.0","1.438506503E9"
"2019/03/18","2179.49","3.38","0.16","2179.69","2183.90","2172.34","257951.0","4093226.0","1.439426928E9"
"2019/03/15","2176.11","20.43","0.95","2152.96","2181.77","2152.59","387136.0","6821324.0","1.437037921E9"
"2019/03/14","2155.68","7.27","0.34","2154.35","2158.34","2142.31","341010.0","5882524.0","1.423787458E9"
"2019/03/13","2148.41","-8.77","-0.41","2152.66","2154.11","2134.16","285601.0","4088451.0","1.41908307E9"
"2019/03/12","2157.18","19.08","0.89","2154.61","2161.69","2150.96","355283.0","4222805.0","1.424679601E9"
"2019/03/11","2138.10","0.66","0.03","2140.29","2145.31","2125.54","272103.0","4077476.0","1.410561695E9"
"2019/03/08","2137.44","-28.35","-1.31","2152.80","2159.67","2137.44","313315.0","4497331.0","1.41056835E9"
"2019/03/07","2165.79","-9.81","-0.45","2173.19","2181.19","2155.19","292578.0","4858919.0","1.429496102E9"
"2019/03/06","2175.60","-3.63","-0.17","2177.11","2179.01","2168.46","328943.0","4828088.0","1.435423977E9"
"2019/03/05","2179.23","-11.43","-0.52","2183.35","2185.74","2171.33","313146.0","4980941.0","1.437785626E9"
"2019/03/04","2190.66","-4.78","-0.22","2210.97","2216.02","2188.56","373166.0","6405237.0","1.445642E9"
"2019/02/28","2195.44","-39.35","-1.76","2231.58","2233.93","2195.44","510022.0","8307296.0","1.448767024E9"
"2019/02/27","2234.79","8.19","0.37","2234.46","2237.77","2228.16","301513.0","4914613.0","1.475176574E9"
"2019/02/26","2226.60","-5.96","-0.27","2230.37","2235.70","2221.76","331962.0","5024238.0","1.46993363E9"
"2019/02/25","2232.56","2.06","0.09","2241.13","2241.76","2224.64","339234.0","4689861.0","1.473911027E9"
"2019/02/22","2230.50","1.84","0.08","2222.32","2230.50","2217.08","409311.0","4645184.0","1.472581253E9"
"2019/02/21","2228.66","-1.10","-0.05","2224.26","2234.31","2213.19","382511.0","5480910.0","1.471404503E9"
"2019/02/20","2229.76","24.13","1.09","2216.74","2234.68","2213.83","374342.0","5948417.0","1.4719368E9"
"2019/02/19","2205.63","-5.26","-0.24","2208.96","2213.87","2193.34","389094.0","4534559.0","1.455230607E9"
"2019/02/18","2210.89","14.80","0.67","2207.36","2217.32","2203.00","314371.0","4668187.0","1.458936951E9"
"2019/02/15","2196.09","-29.76","-1.34","2210.94","2210.94","2187.71","400592.0","5097631.0","1.449296807E9"
"2019/02/14","2225.85","24.37","1.11","2195.92","2225.85","2186.09","573362.0","6426023.0","1.469357631E9"
"2019/02/13","2201.48","11.01","0.50","2200.00","2203.71","2194.75","421990.0","5585495.0","1.453501271E9"
"2019/02/12","2190.47","9.74","0.45","2182.71","2195.05","2178.59","429940.0","5929463.0","1.446167643E9"
"2019/02/11","2180.73","3.68","0.17","2180.54","2181.58","2167.36","406060.0","5327610.0","1.438816002E9"
"2019/02/08","2177.05","-26.37","-1.20","2192.01","2192.48","2171.96","391029.0","5728530.0","1.436388009E9"
"2019/02/07","2203.42","-0.04","0.00","2215.77","2215.79","2196.77","427843.0","6339361.0","1.454323219E9"
"2019/02/01","2203.46","-1.39","-0.06","2211.93","2218.78","2201.41","479379.0","6874000.0","1.454699811E9"
"2019/01/31","2204.85","-1.35","-0.06","2222.88","2222.88","2201.22","545248.0","7762307.0","1.455505296E9"
"2019/01/30","2206.20","22.84","1.05","2183.49","2206.20","2177.88","480390.0","6875693.0","1.45605999E9"
"2019/01/29","2183.36","6.06","0.28","2172.83","2183.36","2162.53","552587.0","6504583.0","1.441345149E9"
"2019/01/28","2177.30","-0.43","-0.02","2184.41","2188.15","2169.17","371619.0","6060559.0","1.437491623E9"
"2019/01/25","2177.73","32.70","1.52","2147.92","2178.01","2146.64","410002.0","7065652.0","1.437842917E9"
"2019/01/24","2145.03","17.25","0.81","2127.88","2145.08","2125.48","413652.0","6035836.0","1.415738358E9"
"2019/01/23","2127.78","10.01","0.47","2108.72","2131.05","2106.74","408600.0","5170562.0","1.403936954E9"
"2019/01/22","2117.77","-6.84","-0.32","2126.03","2129.37","2108.91","419441.0","4897406.0","1.397318462E9"
"2019/01/21","2124.61","0.33","0.02","2133.87","2134.17","2114.45","398035.0","5320635.0","1.401780024E9"
"2019/01/18","2124.28","17.22","0.82","2116.43","2124.50","2113.44","456738.0","5356125.0","1.401233933E9"
"2019/01/17","2107.06","0.96","0.05","2110.14","2117.43","2101.70","475885.0","5857767.0","1.389975887E9"
"2019/01/16","2106.10","8.92","0.43","2098.65","2106.35","2091.92","500078.0","5352467.0","1.38869552E9"
"2019/01/15","2097.18","32.66","1.58","2069.14","2098.01","2067.58","439489.0","5236964.0","1.382450778E9"
"2019/01/14","2064.52","-11.05","-0.53","2070.49","2073.94","2059.46","432891.0","4941021.0","1.360565231E9"
"2019/01/11","2075.57","12.29","0.60","2070.36","2076.99","2063.99","380061.0","4592461.0","1.368311381E9"
"2019/01/10","2063.28","-1.43","-0.07","2065.73","2072.81","2057.16","382877.0","5434257.0","1.35985782E9"
"2019/01/09","2064.71","39.44","1.95","2034.19","2068.23","2034.19","386248.0","5532689.0","1.360852002E9"
"2019/01/08","2025.27","-11.83","-0.58","2038.68","2042.70","2023.59","397831.0","4826642.0","1.333996221E9"
"2019/01/07","2037.10","26.85","1.34","2034.24","2048.06","2030.90","440191.0","5301385.0","1.342381871E9"
"2019/01/04","2010.25","16.55","0.83","1992.40","2011.56","1984.53","408991.0","5490148.0","1.323719373E9"
"2019/01/03","1993.70","-16.30","-0.81","2011.81","2014.72","1991.65","427976.0","5358519.0","1.312758913E9"
"2019/01/02","2010.00","-31.04","-1.52","2050.55","2053.45","2004.27","326368.0","4295872.0","1.323645397E9"
"2018/12/28","2041.04","12.60","0.62","2036.70","2046.97","2035.41","352678.0","4120696.0","1.343971858E9"
"2018/12/27","2028.44","0.43","0.02","2032.09","2035.57","2021.39","398021.0","5351004.0","1.335555862E9"
"2018/12/26","2028.01","-27.00","-1.31","2028.81","2037.83","2014.28","321499.0","5424078.0","1.336757289E9"
"2018/12/24","2055.01","-6.48","-0.31","2050.38","2059.94","2046.18","285275.0","3843849.0","1.352900456E9"
"2018/12/21","2061.49","1.37","0.07","2052.70","2061.51","2049.76","311389.0","5492538.0","1.357352795E9"
"2018/12/20","2060.12","-18.72","-0.90","2063.70","2071.08","2047.52","421065.0","5483090.0","1.356169266E9"
"2018/12/19","2078.84","16.73","0.81","2068.95","2080.65","2063.01","418797.0","5124895.0","1.368928571E9"
"2018/12/18","2062.11","-8.98","-0.43","2057.39","2074.31","2054.26","429530.0","5241610.0","1.358110563E9"
"2018/12/17","2071.09","1.71","0.08","2071.21","2075.93","2065.51","444522.0","4764477.0","1.363331838E9"
"2018/12/14","2069.38","-26.17","-1.25","2095.64","2095.64","2061.40","448238.0","5784242.0","1.362231208E9"
"2018/12/13","2095.55","12.98","0.62","2087.43","2104.43","2084.37","379819.0","7941966.0","1.379759768E9"
"2018/12/12","2082.57","29.60","1.44","2062.77","2084.77","2061.13","457127.0","5613049.0","1.371559154E9"
"2018/12/11","2052.97","-0.82","-0.04","2058.16","2060.94","2047.17","273933.0","5020322.0","1.37334257E9"
"2018/12/10","2053.79","-21.97","-1.06","2048.45","2061.78","2043.21","344164.0","4697529.0","1.373936929E9"
"2018/12/07","2075.76","7.07","0.34","2081.68","2086.84","2065.62","371591.0","4318800.0","1.38903461E9"
"2018/12/06","2068.69","-32.62","-1.55","2094.62","2094.62","2064.00","537410.0","5606457.0","1.383505179E9"
"2018/12/05","2101.31","-13.04","-0.62","2086.57","2107.69","2086.57","492716.0","4802793.0","1.405505402E9"
"2018/12/04","2114.35","-17.58","-0.82","2125.67","2128.94","2105.45","507518.0","5539553.0","1.414637237E9"
"2018/12/03","2131.93","35.07","1.67","2127.78","2136.64","2113.60","436588.0","5571246.0","1.427528843E9"
"2018/11/30","2096.86","-17.24","-0.82","2116.83","2122.33","2093.83","427355.0","7316751.0","1.403482458E9"
"2018/11/29","2114.10","5.88","0.28","2133.95","2136.74","2108.90","307230.0","5304159.0","1.414953064E9"
"2018/11/28","2108.22","8.80","0.42","2104.13","2108.65","2094.32","300076.0","4793983.0","1.410935094E9"
"2018/11/27","2099.42","16.40","0.79","2091.75","2102.29","2079.49","239211.0","4554649.0","1.405263074E9"
"2018/11/26","2083.02","25.54","1.24","2060.17","2083.96","2060.17","237711.0","4482314.0","1.394139024E9"
"2018/11/23","2057.48","-12.47","-0.60","2073.26","2075.91","2047.96","227202.0","3774227.0","1.377477157E9"
"2018/11/22","2069.95","-6.60","-0.32","2079.01","2081.75","2066.20","242499.0","4152746.0","1.385804544E9"
"2018/11/21","2076.55","-6.03","-0.29","2057.07","2077.49","2049.76","267904.0","5151649.0","1.389907927E9"
"2018/11/20","2082.58","-17.98","-0.86","2074.67","2089.54","2074.67","281685.0","5043725.0","1.394320913E9"
"2018/11/19","2100.56","8.16","0.39","2096.13","2111.39","2089.37","273198.0","4703757.0","1.407580891E9"
"2018/11/16","2092.40","4.34","0.21","2097.94","2103.11","2086.54","301605.0","4837652.0","1.40321407E9"
"2018/11/15","2088.06","20.01","0.97","2061.47","2088.61","2058.73","351043.0","4828620.0","1.400644704E9"
"2018/11/14","2068.05","-3.18","-0.15","2071.41","2075.12","2060.86","339046.0","5561969.0","1.387531773E9"
"2018/11/13","2071.23","-9.21","-0.44","2047.62","2072.03","2032.05","383421.0","5865351.0","1.389821571E9"
"2018/11/12","2080.44","-5.65","-0.27","2065.92","2087.24","2065.52","295529.0","5542962.0","1.396015015E9"
"2018/11/09","2086.09","-6.54","-0.31","2093.89","2101.92","2082.47","298072.0","5260640.0","1.399495753E9"
"2018/11/08","2092.63","13.94","0.67","2109.97","2120.88","2092.36","328035.0","5987515.0","1.403264489E9"
"2018/11/07","2078.69","-10.93","-0.52","2090.32","2107.63","2072.48","485225.0","6452004.0","1.394112654E9"
"2018/11/06","2089.62","12.70","0.61","2085.81","2092.61","2068.59","315816.0","5143563.0","1.40079316E9"
"2018/11/05","2076.92","-19.08","-0.91","2079.81","2080.49","2052.67","361302.0","4917286.0","1.392607296E9"
"2018/11/02","2096.00","71.54","3.53","2046.61","2096.63","2044.94","371979.0","6798069.0","1.405334524E9"
"2018/11/01","2024.46","-5.23","-0.26","2035.11","2054.22","2023.43","343814.0","5965853.0","1.357721489E9"
"2018/10/31","2029.69","15.00","0.74","2022.84","2030.50","2006.63","373028.0","6347336.0","1.36147801E9"
"2018/10/30","2014.69","18.64","0.93","1985.95","2028.84","1985.95","441585.0","7022060.0","1.350728242E9"
"2018/10/29","1996.05","-31.10","-1.53","2026.68","2045.76","1993.77","427305.0","6359734.0","1.337548193E9"
"2018/10/26","2027.15","-36.15","-1.75","2066.57","2066.57","2008.86","449198.0","6688109.0","1.357749078E9"
"2018/10/25","2063.30","-34.28","-1.63","2046.67","2066.06","2033.81","376015.0","7607756.0","1.381218885E9"
"2018/10/24","2097.58","-8.52","-0.40","2119.19","2121.36","2092.10","399734.0","6490107.0","1.404498959E9"
"2018/10/23","2106.10","-55.61","-2.57","2147.30","2148.80","2094.69","373468.0","6995702.0","1.41067181E9"
"2018/10/22","2161.71","5.45","0.25","2143.08","2163.21","2136.92","308740.0","3910411.0","1.447338908E9"
"2018/10/19","2156.26","7.95","0.37","2130.06","2158.78","2117.62","351771.0","4875051.0","1.444034123E9"
"2018/10/18","2148.31","-19.20","-0.89","2158.80","2168.01","2146.61","321763.0","4229127.0","1.438938481E9"
"2018/10/17","2167.51","22.39","1.04","2169.44","2182.77","2159.37","275160.0","5284969.0","1.451605026E9"
"2018/10/16","2145.12","0.00","0.00","2156.00","2161.76","2140.19","222512.0","3936708.0","1.43673959E9"
"2018/10/15","2145.12","-16.73","-0.77","2155.34","2159.23","2141.28","259176.0","4708940.0","1.436393187E9"
"2018/10/12","2161.85","32.18","1.51","2131.66","2173.01","2129.13","292574.0","6085084.0","1.447954874E9"
"2018/10/11","2129.67","-98.94","-4.44","2176.16","2186.69","2129.67","411919.0","8335699.0","1.425862544E9"
"2018/10/10","2228.61","-25.22","-1.12","2256.03","2257.52","2222.95","365684.0","8836408.0","1.491298711E9"
"2018/10/08","2253.83","-13.69","-0.60","2258.73","2273.71","2253.83","214644.0","4478792.0","1.507728175E9"
"2018/10/05","2267.52","-6.97","-0.31","2269.94","2278.12","2250.99","282139.0","6398399.0","1.516687626E9"
"2018/10/04","2274.49","-35.08","-1.52","2311.06","2311.06","2270.22","309502.0","7606335.0","1.522077632E9"
"2018/10/02","2309.57","-29.31","-1.25","2338.28","2341.55","2308.90","287868.0","6394764.0","1.54568725E9"
"2018/10/01","2338.88","-4.19","-0.18","2349.64","2352.11","2333.32","278310.0","5541730.0","1.565088147E9"
"2018/09/28","2343.07","-12.36","-0.52","2356.13","2356.62","2337.47","317870.0","7215237.0","1.56760041E9"
"2018/09/27","2355.43","16.26","0.70","2331.70","2355.43","2331.70","279230.0","7299706.0","1.576072563E9"
"2018/09/21","2339.17","15.72","0.68","2332.04","2339.17","2325.12","321704.0","8286570.0","1.565411084E9"
"2018/09/20","2323.45","14.99","0.65","2314.41","2334.04","2311.56","289086.0","6468799.0","1.554805559E9"
"2018/09/19","2308.46","-0.52","-0.02","2319.22","2319.22","2301.79","350949.0","6382677.0","1.544270949E9"
"2018/09/18","2308.98","5.97","0.26","2287.73","2310.97","2287.42","309235.0","5794170.0","1.544113849E9"
"2018/09/17","2303.01","-15.24","-0.66","2314.55","2314.55","2295.26","343167.0","5079754.0","1.53897431E9"
"2018/09/14","2318.25","32.02","1.40","2304.70","2318.65","2304.15","292236.0","5839238.0","1.549484911E9"
"2018/09/13","2286.23","3.31","0.14","2285.28","2291.51","2281.63","301309.0","6598921.0","1.526997038E9"
"2018/09/12","2282.92","-0.28","-0.01","2286.28","2289.66","2271.00","336830.0","6445490.0","1.525237665E9"
"2018/09/11","2283.20","-5.46","-0.24","2286.91","2295.76","2275.13","368211.0","6188337.0","1.525866108E9"
"2018/09/10","2288.66","7.08","0.31","2277.35","2289.38","2276.60","312613.0","5599499.0","1.529962355E9"
"2018/09/07","2281.58","-6.03","-0.26","2278.08","2286.82","2264.90","357561.0","6263721.0","1.525066818E9"
"2018/09/06","2287.61","-4.16","-0.18","2288.80","2298.47","2284.50","387511.0","5679574.0","1.529906807E9"
"2018/09/05","2291.77","-23.95","-1.03","2310.90","2315.43","2288.01","358187.0","5390489.0","1.533312914E9"
"2018/09/04","2315.72","8.69","0.38","2308.96","2317.74","2302.17","277014.0","4551221.0","1.549614964E9"
"2018/09/03","2307.03","-15.85","-0.68","2317.93","2318.72","2302.17","230513.0","4096555.0","1.543779721E9"
"2018/08/31","2322.88","15.53","0.67","2298.13","2322.88","2295.72","255909.0","5525835.0","1.554873151E9"
"2018/08/30","2307.35","-1.68","-0.07","2313.11","2320.85","2305.46","286926.0","5252383.0","1.54432757E9"
"2018/08/29","2309.03","5.91","0.26","2304.66","2309.88","2300.21","268215.0","4807773.0","1.545071113E9"
"2018/08/28","2303.12","3.82","0.17","2312.14","2314.60","2299.45","276889.0","5503107.0","1.540990368E9"
"2018/08/27","2299.30","6.09","0.27","2297.32","2302.87","2289.41","307045.0","5766323.0","1.53834801E9"
"2018/08/24","2293.21","10.61","0.46","2276.16","2295.22","2271.35","347292.0","5136918.0","1.534269102E9"
"2018/08/23","2282.60","9.27","0.41","2282.57","2282.88","2268.06","338386.0","5238290.0","1.527487741E9"
"2018/08/22","2273.33","3.27","0.14","2273.68","2280.31","2268.91","269271.0","5425019.0","1.521284194E9"
"2018/08/21","2270.06","22.18","0.99","2248.04","2272.86","2244.59","294337.0","5182954.0","1.518199753E9"
"2018/08/20","2247.88","0.83","0.04","2257.35","2264.42","2245.06","271600.0","4418977.0","1.502923724E9"
"2018/08/17","2247.05","6.25","0.28","2244.61","2250.92","2240.14","238378.0","4645284.0","1.502273894E9"
"2018/08/16","2240.80","-18.11","-0.80","2233.05","2244.08","2218.09","312519.0","6021649.0","1.497924104E9"
"2018/08/14","2258.91","10.46","0.47","2249.86","2262.52","2247.37","255216.0","4872039.0","1.510814983E9"
"2018/08/13","2248.45","-34.34","-1.50","2266.43","2271.82","2238.55","335381.0","5950056.0","1.503939154E9"
"2018/08/10","2282.79","-20.92","-0.91","2295.21","2295.62","2277.89","286161.0","6186206.0","1.526683423E9"
"2018/08/09","2303.71","2.26","0.10","2303.04","2303.71","2291.91","244883.0","5985859.0","1.541180723E9"
"2018/08/08","2301.45","1.29","0.06","2305.73","2308.60","2298.41","299691.0","5518134.0","1.540110624E9"
"2018/08/07","2300.16","13.66","0.60","2290.85","2301.27","2279.55","230340.0","4748559.0","1.538743025E9"
"2018/08/06","2286.50","-1.18","-0.05","2288.51","2300.38","2283.26","244549.0","4607351.0","1.529611887E9"
"2018/08/03","2287.68","17.48","0.77","2278.33","2288.93","2272.94","270494.0","4312568.0","1.531545566E9"
