날짜,삼성전자,삼성바이오로직스,SK하이닉스,LG화학,삼성SDI,삼성전자_시가총액,삼성바이오로직스_시가총액,SK하이닉스_시가총액,LG화학_시가총액,삼성SDI_시가총액,시가총액합,지수,설정,환매,총좌수,삼성전자_편입비중,삼성바이오로직스_편입비중,SK하이닉스_편입비중,LG화학_편입비중,삼성SDI_편입비중,iNAV,AUM,삼성전자_일자별매매내역,삼성바이오로직스_일자별매매내역,SK하이닉스_일자별매매내역,LG화학_일자별매매내역,삼성SDI_일자별매매내역,삼성전자_주식잔고,삼성바이오로직스_주식잔고,SK하이닉스_주식잔고,LG화학_주식잔고,삼성SDI_주식잔고
2020-08-11,58200,794590,81300,758000,472500,263405678755800,14003587177760,43719848244300,35653883788000,23769786757500,380552784723360,113.71397315020641,150000,150000,8750000,0.6921659473528247,0.03679801525546529,0.11488510923939715,0.0936897198477166,0.062461208304596345,11371.0,99496250000.0,45.71389682544395,0.178009138771813,5.431680235138629,0.47509858145713224,0.5081238353704975,1183297.5281667265,4607.7405018457175,140598.24784945106,12297.857240631098,13152.711104288242
2020-08-12,59000,833134,81000,741000,475500,267026375371000,14682873682976,43558520391000,34854258426000,23920706038500,384042733909476,114.7568139964088,200000,100000,8850000,0.6953038081276176,0.03823239547720996,0.11342102465416602,0.09075619806991483,0.06228657367109159,11475.0,101553750000.0,13494.151572935283,52.545997317335605,1603.3618107095826,140.24296145070184,149.9915896142138,1196791.6797396617,4660.286499163053,142201.60966016064,12438.1002020818,13302.702693902456
2020-08-13,58700,810403,80700,737000,471000,265668614140300,14282270176592,43397192537700,34666111282000,23694327117000,381708515253592,114.05932001339968,50000,0,8900000,0.6959986574148086,0.03741669259619065,0.11369196861869489,0.0908182812190323,0.06207440015127362,11405.0,101504500000.0,6734.652825268917,26.22462385849758,800.2048213302623,69.99237050607735,74.85770982355825,1203526.3325649307,4686.511123021551,143001.8144814909,12508.092572587877,13377.560403726015
2020-08-14,58000,790637,80200,700000,444000,262500504602000,13933920833968,43128312782200,32925750200000,22336053588000,374824542006168,112.00230195848422,150000,150000,8900000,0.700329021138857,0.037174515733120556,0.11506267052676154,0.0878431012648531,0.05959069133640786,11200.0,99680000000.0,73.61273026349954,0.28664672291688476,8.746592169831274,0.765047527203933,0.8182278351014247,1203599.9452951942,4686.797769744468,143010.56107366073,12508.85762011508,13378.378631561116
2020-08-18,58400,792614,78100,690000,433000,264310852909600,13968762817696,41999017809100,32455382340000,21782682891000,374516698767396,111.91031451497192,100000,50000,8950000,0.7057384991897453,0.037298104099683115,0.11214190968607425,0.08665937312492791,0.05816211389956938,11191.0,100159450000.0,6783.272558749886,26.413948275912844,805.981770217215,70.4976690697913,75.39813291515202,1210383.217853944,4713.21171802038,143816.54284387795,12579.355289184872,13453.776764476268
2020-08-19,57800,799532,75000,683000,434500,261595330448200,14090683325248,40331963325000,32126124838000,21858142531500,370002244467948,110.56133861569306,50000,50000,8950000,0.7070101178017613,0.038082696891501226,0.1090046450474811,0.08682683772417757,0.059075702535078795,11056.0,98951200000.0,-11.25299882912077,-0.043818986549922556,-1.3370702471293043,-0.11695095260256494,-0.12508049677671806,1210371.964855115,4713.1678990338305,143815.20577363082,12579.23833823227,13453.651683979491
2020-08-20,55400,784707,71800,667000,414500,250733240602600,13829412506448,38611132889800,31373536262000,20852013991500,355399336252348,106.19780540977841,100000,50000,9000000,0.7054972112400604,0.03891231945528608,0.10864154473936474,0.0882768566560392,0.058672067909249614,10619.0,95571000000.0,6687.132174195722,26.039579249332746,794.5584643333568,69.49849456281663,74.32950336645445,1217059.0970293107,4739.207478283163,144609.76423796418,12648.736832795086,13527.981187345946
2020-08-21,55900,789649,74500,699000,423500,252996175987100,13916508653936,40063083569500,32878713414000,21304771834500,361159253459036,107.91894133856911,200000,200000,9000000,0.7005114047722877,0.03853288686541839,0.11092913496135605,0.09103660808660195,0.05898996531433595,10791.0,97119000000.0,-11.38468441250734,-0.044331767979201686,-1.352716998575488,-0.11831954373337794,-0.12654422199557303,1217047.7123448981,4739.163146515184,144608.4115209656,12648.618513251353,13527.85464312395
2020-08-24,56100,810403,75500,702000,438000,253901350140900,14282270176592,40600843080500,33019823772000,22034215026000,363838502195992,108.71953466272105,50000,50000,9000000,0.6978407964205195,0.03925442219663285,0.11159028754639386,0.0907540669079957,0.060560426928458054,10871.0,97839000000.0,-5.899849582463503,-0.022973914191425138,-0.701014321501134,-0.06131636902864557,-0.06557861845431034,1217041.8124953157,4739.140172600993,144607.7105066441,12648.557196882324,13527.789064505496
2020-08-25,56400,805462,77000,713000,444000,255259111371600,14195191652768,41407482347000,33537228418000,22336053588000,366735067377368,109.58506488214186,50000,50000,9000000,0.6960313699942418,0.03870693837456575,0.11290843453590974,0.09144810900641365,0.06090514808886914,10958.0,98622000000.0,50.48841908341274,0.19660104745162243,5.998984271340305,0.5247195700267184,0.5611940991275333,1217092.300914399,4739.336773648444,144613.70949091544,12649.081916452351,13528.350258604623
2020-08-26,56400,802497,78800,757000,456500,255259111371600,14142937489008,42375449466800,35606847002000,22964883925500,370349229254908,110.66502204761586,150000,100000,9050000,0.6892389431595319,0.03818811103633631,0.11442024478369675,0.09614397490076085,0.06200872611967414,11066.0,100147300000.0,6762.649657951901,26.333643050040337,803.5313774388051,70.28333794522587,75.1689031146343,1223854.950572351,4765.670416698485,145417.24086835425,12719.365254397577,13603.519161719258
2020-08-27,55600,791625,79100,762000,469000,251638414756400,13951333014000,42536777320100,35842030932000,23593714263000,367562270285500,109.83224354712908,50000,50000,9050000,0.6846143772072759,0.03795637948139632,0.1157267237659078,0.09751281301032365,0.06418970653509633,10983.0,99396150000.0,30.54095734283328,0.1189259698121532,3.6288464970421046,0.3174081957040471,0.3394720087071619,1223885.4915296938,4765.789342668297,145420.8697148513,12719.68266259328,13603.858633727965
2020-08-28,55400,789649,77800,759000,466000,250733240602600,13916508653936,41837689955800,35700920574000,23442794982000,365631154768336,109.25520186754089,100000,50000,9100000,0.6857545844567448,0.03806160517900479,0.11442594376922932,0.0976418997900223,0.06411596680499877,10925.0,99417500000.0,6728.342409447301,26.200051206334138,799.4550239322125,69.92678717554918,74.78756763676756,1230613.8339391411,4791.989393874631,146220.3247387835,12789.60944976883,13678.646201364732
2020-08-31,54000,768895,75100,740000,452500,244397021526000,13550747131280,40385739276100,34807221640000,22763658217500,355904387790880,106.34872118124979,150000,100000,9150000,0.6866929150353752,0.0380741221410343,0.1134735638601612,0.0977993608228618,0.06396003814056747,10634.0,97301100000.0,6719.054859905969,26.163885645969458,798.3514864353056,69.83026288165456,74.68433370525418,1237332.888799047,4818.1532795206,147018.6762252188,12859.439712650485,13753.330535069987
2020-09-01,54200,771860,75200,743000,454500,245302195679800,13603001295040,40439515227200,34948331998000,22864271071500,357157315271540,106.723111719473,200000,100000,9250000,0.6868183436010581,0.03808686176481614,0.11322605893275516,0.09785136830091087,0.06401736740045973,10672.0,98716000000.0,13588.87516630441,52.9148493830744,1614.6167748590815,141.22741143123676,151.04447109895227,1250921.7639653515,4871.068128903675,148633.2930000779,13000.667124081721,13904.375006168939
2020-09-02,54400,760988,75500,742000,452000,246207369833600,13411396820032,40600843080500,34901295212000,22738505004000,357859409950132,106.93290646710139,200000,200000,9250000,0.6880002676691084,0.03747671975958628,0.1134547309686722,0.09752795159658796,0.0635403300060452,10693.0,98910250000.0,2.4727114578709006,0.009628696469917486,0.29380514210788533,0.025698568431835156,0.02748493821309239,1250924.2366768094,4871.077757600145,148633.58680522,13000.692822650153,13904.402491107152
2020-09-03,56400,769883,78700,768000,452500,255259111371600,13568159311312,42321673515700,36124251648000,22763658217500,370036854064112,110.57168039966344,150000,150000,9250000,0.689820780195516,0.036667048598789574,0.11437150935341,0.0976233887280351,0.061517273124249414,11057.0,102277250000.0,14.99011843581684,0.058371266904941876,1.781111121235881,0.15579035040354938,0.16661971525354602,1250939.2267952452,4871.13612886705,148635.36791634123,13000.848613000557,13904.569110822405
2020-09-04,55600,763953,78700,743000,439000,251638414756400,13463650983792,42321673515700,34948331998000,22084521453000,364456592706892,108.90422790524184,150000,100000,9300000,0.6904482448442795,0.03694171337056842,0.11612267239115766,0.09589161699183914,0.06059575240215534,10890.0,101277000000.0,6732.120202849852,26.21476186975906,799.9038976266747,69.96604929082059,74.82955895683517,1257671.346998095,4897.350890736809,149435.2718139679,13070.814662291377,13979.39866977924
2020-09-07,56500,766918,78400,720000,430000,255711698448500,13515905147552,42160345662400,33866485920000,21631763610000,366886198788452,109.63022485445595,200000,100000,9400000,0.6969782436431858,0.036839502800009444,0.11491395915579211,0.09230787648005137,0.05896041792096126,10963.0,103052200000.0,13570.09299422917,52.841711923622825,1612.3850956560636,141.03221076077534,150.83570155676898,1271241.4399923242,4950.1926026604315,151047.65690962397,13211.846873052153,14130.23437133601
2020-09-08,58700,764941,79400,709000,435500,265668614140300,13481063163824,42698105173400,33349081274000,21908448958500,377105312710024,112.68382501912507,100000,50000,9450000,0.7044944878424094,0.035748802017515714,0.11322594440941437,0.08843439789893348,0.05809636783172703,11268.0,106482600000.0,6721.162241545273,26.172091754325265,798.6018834479037,69.85216462482094,74.70775789167601,1277962.6022338695,4976.364694414757,151846.25879307187,13281.699037676974,14204.942129227686
2020-09-09,58400,750117,77300,699000,429500,264310852909600,13219809968688,41568810200300,32878713414000,21606610396500,373584796889088,111.63185047680813,50000,50000,9450000,0.7074989536795045,0.035386370320130485,0.11127007990274612,0.08800870294451843,0.05783589315310038,11163.0,105490350000.0,22.19653812935576,0.08643294294506632,2.637370817566989,0.23068573258387914,0.2467212569754338,1277984.7987719988,4976.451127357702,151848.89616388944,13281.929723409557,14205.188850484661
2020-09-10,59200,755059,76600,713000,430000,267931549524800,13306906116176,41192378542600,33537228418000,21631763610000,377599826211576,112.83159189219833,200000,100000,9550000,0.7095648115438303,0.03524076334908031,0.10909003575525791,0.08881685342516149,0.05728753592666998,11283.0,107752650000.0,13526.836204323918,52.67327071751879,1607.245366447256,140.5826485718262,150.35488921044453,1291511.6349763228,5029.124398075221,153456.1415303367,13422.512371981384,14355.543739695106
2020-09-11,59000,752094,78400,705000,429500,267026375371000,13254651952416,42160345662400,33160934130000,21606610396500,377208917512316,112.71478344113379,150000,100000,9600000,0.7079004842516257,0.035138755572986236,0.11176921781289396,0.08791132073095087,0.05728022163154331,11271.0,108201600000.0,6725.060562672326,26.18727175066215,799.0650781279546,69.89267936904616,74.75108891396485,1298236.695538995,5055.311669825883,154255.20660846465,13492.40505135043,14430.29482860907
2020-09-14,60400,754070,80000,712000,436000,273362594447600,13289476312480,43020760880000,33490191632000,21933602172000,385096625444080,115.07173008290204,50000,50000,9600000,0.7098545569761038,0.03450945927442246,0.1117141985609195,0.08696568450419496,0.056956100684359245,11507.0,110467200000.0,35.577911181375384,0.1385397826170447,4.227332395443227,0.3697566015453049,0.3954592791178584,1298272.2734501765,5055.4502096085,154259.4339408601,13492.774807951975,14430.690287888188
2020-09-15,61000,763953,81900,726000,452500,276078116909000,13463650983792,44042503950900,34148706636000,22763658217500,390496636697192,116.68532157217093,50000,0,9650000,0.7069923040670973,0.034478276426826944,0.11278587268615188,0.0874494257487815,0.05829412107114235,11668.0,112596200000.0,6721.937487523537,26.17511054901206,798.6939974121342,69.86022165539907,74.71637498597374,1304994.2109377,5081.625320157512,155058.12793827223,13562.635029607374,14505.406662874162
2020-09-16,61000,766918,81500,687000,449500,276078116909000,13515905147552,43827400146500,32314271982000,22612738936500,388348433121552,116.04341124191522,200000,50000,9800000,0.7109031307011564,0.034803552672817296,0.11285586964833239,0.08320948206809353,0.058227964909600326,11604.0,113719200000.0,20306.36776444665,79.07265160823772,2412.7826348890085,211.04143792965988,225.71143979062435,1325300.5787021467,5160.69797176575,157470.91057316124,13773.676467537034,14731.118102664786
2020-09-17,59500,748140,82200,645000,445500,269289310755500,13184967984960,44203831804200,30338726970000,22411513228500,379428350743160,113.37797809100172,50000,0,9850000,0.709723746863042,0.034749559328224995,0.11650113049702537,0.07995904077957706,0.059066522532130565,11337.0,111669450000.0,6707.160190880531,26.11756800655894,796.9381735668576,69.70664313419365,74.55212084952836,1332007.7388930272,5186.8155397723085,158267.8487467281,13843.383110671228,14805.670223514315
2020-09-18,59300,749129,83700,666000,453000,268384136601700,13202397788656,45010471070700,31326499476000,22788811431000,380712316368056,113.76164321830157,150000,150000,9850000,0.7049525982296774,0.03467814730714543,0.11822698960751732,0.08228391394019129,0.05985835091546861,11376.0,112053600000.0,74.49485046323389,0.290081684010147,8.8514048239158,0.7742152876598993,0.8280328688033478,1332082.2337434904,5187.105621456319,158276.700151552,13844.157325958888,14806.498256383118
2020-09-21,59200,731339,84500,627000,446000,267931549524800,12888872806096,45440678679500,29492064822000,22436666442000,378189832274396,113.0078931473179,50000,0,9900000,0.7084578342931283,0.034080431852394344,0.12015309456159697,0.07798217272166641,0.05932646657121404,11300.0,111870000000.0,6687.663593878737,26.041648588565295,794.6216070971277,69.50401753843653,74.33541025749946,1338769.8973373692,5213.147270044884,159071.32175864914,13913.661343497324,14880.833666640618
2020-09-22,58200,722445,81300,639000,446500,263405678755800,12732127938480,43719848244300,30056506254000,22461819655500,372375980848080,111.27064099326525,200000,150000,9950000,0.7073648470986179,0.03419159288814169,0.11740780956045764,0.08071548058912612,0.06032026986365658,11127.0,110713650000.0,6847.6989509454,26.664823554225222,813.6368507378502,71.16724418076956,76.11425181497543,1345617.5962883146,5239.812093599109,159884.958609387,13984.828587678094,14956.947918455593
2020-09-23,58600,696749,83600,630000,436500,265216027063400,12279270268336,44956695119600,29633175180000,21958755385500,374043923016836,111.76904315613969,200000,200000,9950000,0.7090504904459106,0.03282841803523513,0.12019095179251572,0.07922378457854584,0.05870635514779268,11176.0,111201200000.0,-101.12191674811766,-0.3937670284376509,-12.015206636977382,-1.050946922867297,-1.124000790705395,1345516.4743715664,5239.4183265706715,159872.94340275,13983.777640755226,14955.823917664888
2020-09-24,57800,665124,84300,611000,410000,261595330448200,11721921894336,45333126777300,28739476246000,20625635070000,368015490435836,109.96767144589982,150000,50000,10050000,0.7108269549697379,0.03185170787363836,0.12318265930494546,0.07809311562392172,0.05604556222775657,10996.0,110509800000.0,13537.93096259865,52.716473518034945,1608.5636347074178,140.69795495093604,150.4782108154377,1359054.405334165,5292.1348000887065,161481.50703745743,14124.475595706162,15106.302128480325
2020-09-25,57900,667100,82900,627000,412000,262047917525100,11756746254400,44580263461900,29492064822000,20726247924000,368603239987400,110.14329842698783,200000,100000,10150000,0.7109213623137377,0.03189539585924932,0.1209437645296441,0.08001032444263954,0.05622915285472935,11014.0,111792100000.0,13577.581331009278,52.87087138001698,1613.274852463277,141.11003607055864,150.918936692462,1372631.9866651744,5345.005671468723,163094.7818899207,14265.585631776721,15257.221065172787
2020-09-28,58200,676983,82500,626000,421000,263405678755800,11930920925712,44365159657500,29445028036000,21179005767000,370325793142012,110.65801904141126,200000,50000,10300000,0.7112809413596248,0.03221736413357724,0.11980035006766843,0.07951114554072787,0.057190198898401615,11065.0,113969500000.0,20225.972893000348,78.75959534260073,2403.2301953779242,210.20590449162592,224.81782639819357,1392857.9595581747,5423.765266811324,165498.01208529863,14475.791536268347,15482.038891570981
2020-09-29,58200,681925,84000,654000,433500,263405678755800,12018017073200,45171798924000,30762058044000,21807836104500,373165388901500,111.50652607884257,200000,100000,10400000,0.7058684609823984,0.03220560488896855,0.12105034461254245,0.08243545344479922,0.05844013607129131,11150.0,115960000000.0,13542.49981500255,52.734264551791966,1609.1065012540203,140.74543843947868,150.52899499635532,1406400.4593731773,5476.499531363116,167107.11858655265,14616.536974707826,15632.567886567336
2020-10-05,58700,676983,83200,659000,436500,265668614140300,11930920925712,44741591315200,30997241974000,21958755385500,375297123740712,112.14351534288312,200000,150000,10450000,0.7078887562267785,0.03179060048953352,0.119216451405877,0.08259387033143265,0.05851032154637834,11214.0,117186300000.0,6799.952105836943,26.478898149326596,807.9636175882479,70.67101743233434,75.58353114253077,1413200.4114790142,5502.978429512443,167915.0822041409,14687.20799214016,15708.151417709867
2020-10-06,59000,703667,83000,674000,436500,267026375371000,12401190775888,44634039413000,31702793764000,21958755385500,377723154709388,112.86844400326368,200000,50000,10600000,0.706936739359927,0.03283142857744373,0.11816601353798514,0.08393129562944437,0.05813452289519977,11286.0,119631600000.0,20222.863578800112,78.74748772584917,2402.8607497244666,210.1735897937251,224.78326542731702,1433423.2750578143,5581.725917238292,170317.94295386536,14897.381581933885,15932.934683137184
2020-10-07,59900,712562,83400,680000,439500,271099659063100,12557953267168,44849143217400,31985014480000,22109674666500,382601444694168,114.32613859549075,100000,50000,10650000,0.7085693554550041,0.03282254534403597,0.11722157310004437,0.0835987812475909,0.0577877448533247,11432.0,121750800000.0,6791.848183105933,26.447341611680713,807.0007174641651,70.58679441786626,75.49345358218852,1440215.1232409202,5608.173258849973,171124.94367132953,14967.968376351751,16008.428136719373
2020-10-08,59700,706632,82900,692000,445000,270194484909300,12453444939648,44580263461900,32549455912000,22386360015000,382164009237848,114.19542736243254,50000,0,10700000,0.7070118545389726,0.032586650334980476,0.11665217651135357,0.08517143196428564,0.05857788665040765,11419.0,122183300000.0,6770.496971670305,26.364200356545552,804.463787532557,70.36489405562133,75.25612838793677,1446985.6202125906,5634.537459206518,171929.4074588621,15038.333270407373,16083.68426510731
2020-10-12,60400,710585,85500,672000,440000,273362594447600,12523111283440,45978438190500,31608720192000,22134827880000,385607691993540,115.22444321552439,200000,150000,10750000,0.7089137486712261,0.03247630050815946,0.11923630971363057,0.08197118690394156,0.05740245420304225,11522.0,123861500000.0,6774.649341069628,26.38036961254329,804.9571679782821,70.40804909048165,75.30228323386655,1453760.2695536602,5660.9178288190615,172734.36462684037,15108.741319497854,16158.986548341176
2020-10-13,60900,714538,88200,644000,445500,275625529832100,12592777627232,47430388870200,30291690184000,22411513228500,388351899742032,116.0444471118497,200000,150000,10800000,0.7097313802641058,0.03242620323370871,0.1221325012230049,0.07800062315678555,0.05770929212239505,11604.0,125323200000.0,6762.024618993048,26.33120915893778,803.4571109247918,70.27684199665782,75.16195561693712,1460522.2941726532,5687.249037977999,173537.82173776516,15179.018161494512,16234.148503958113
2020-10-14,60900,698726,86500,628000,438500,275625529832100,12314112252064,46516197701500,29539101608000,22059368239500,386054309633164,115.35789820079675,200000,100000,10900000,0.7139553243014034,0.0318973573012696,0.12049133124741065,0.0765154043638798,0.057140582786036564,11535.0,125731500000.0,13478.918592566857,52.48668035018454,1601.551842972549,140.08464706783343,149.8222704148775,1474001.21276522,5739.735718328184,175139.3735807377,15319.102808562346,16383.97077437299
2020-10-15,60000,695761,87100,637000,429000,271552246140000,12261858088304,46838853408100,29962432682000,21581457183000,382196847501404,114.20523984987241,150000,150000,10900000,0.710503626378034,0.03208257254989252,0.1225516477027664,0.0783952899608622,0.05646686340844483,11420.0,124478000000.0,33.29397286172025,0.1296461655447274,3.9559570918499958,0.3460199277724314,0.3700726116167061,1474034.5067380818,5739.8653644937285,175143.32953782956,15319.448828490118,16384.340846984607
2020-10-16,59500,678960,85300,640000,420000,269289310755500,11965762909440,45870886288300,30103543040000,21128699340000,378358202333240,113.0582042450664,150000,100000,10950000,0.7117311296408019,0.031625488322045474,0.12123666410672682,0.07956360627140897,0.05584311165901682,11305.0,123789750000.0,6722.108479606453,26.175776389281964,798.714314523153,69.86199875386592,74.71827561486134,1480756.6152176883,5766.0411408830105,175942.0438523527,15389.310827243984,16459.05912259947
2020-10-19,60000,677971,86700,615000,413000,271552246140000,11948333105744,46623749603700,28927623390000,20776554351000,379828506590444,113.49754970655835,50000,50000,10950000,0.7149338225758959,0.03145717843296969,0.1227494745516107,0.07615969546275173,0.05469982897677199,11349.0,124271550000.0,8.956097838003188,0.03487489305462077,1.0641547316627111,0.09307955947042501,0.09954974524953286,1480765.5713155263,5766.076015776065,175943.10800708437,15389.403906803454,16459.158672344718
2020-10-20,60900,674018,85200,621000,432500,275625529832100,11878666761952,45817110337200,29209844106000,21757529677500,384288680714752,114.8303060047037,50000,50000,10950000,0.7172356191169993,0.030910790137920405,0.11922576083163092,0.07601015999657233,0.05661766991687709,11483.0,125738850000.0,94.55884554935619,0.36821054052143154,11.235388975648675,0.9827377778819937,1.0510502627294045,1480860.1301610756,5766.4442263165865,175954.34339606002,15390.386644581336,16460.209722607447
2020-10-21,60900,679948,83800,617000,433000,275625529832100,11983175089472,45064247021800,29021696962000,21782682891000,383477331796372,114.58786471186914,50000,50000,10950000,0.71875312300978,0.03124871823149931,0.1175147610699693,0.07568034550060611,0.05680305218814522,11458.0,125465100000.0,-97.6924971290864,-0.3804129266154632,-11.607726372603793,-1.0153054110032826,-1.085881750957924,1480762.4376639465,5766.063813389971,175942.73566968742,15389.371339170333,16459.12384085649
2020-10-22,60100,650299,83300,639000,429500,272004833216900,11460651075536,44795367266300,30056506254000,21606610396500,379923968209236,113.52607484260244,100000,100000,10950000,0.7159454416603125,0.03016564374591987,0.11790613652895358,0.0791118980875851,0.05687087997722893,11352.0,124304400000.0,22.3969170874916,0.08721321520806669,2.6611796482175123,0.2327682450249995,0.2489485299010994,1480784.834581034,5766.151026605179,175945.39684933564,15389.604107415358,16459.37278938639
2020-10-23,60200,628557,83900,650000,424500,272457420293800,11077477372848,45118022972900,30573910900000,21355078261500,380581909801048,113.72267609086317,100000,100000,10950000,0.7158969285645477,0.029106683968869757,0.11855009870670358,0.08033464048772769,0.05611164827215125,11372.0,124523400000.0,44.39456206560135,0.1728716715979317,5.2749181772524025,0.46138690696716367,0.4934590291559289,1480829.2291430996,5766.323898276777,175950.6717675129,15390.065494322325,16459.866248415547
2020-10-26,60400,622627,83200,646000,417500,273362594447600,10972969045328,44741591315200,30385763756000,21002933272500,380465851836628,113.68799650690082,150000,50000,11050000,0.7184944276286374,0.028840877551449196,0.11759686473626557,0.07986462808506568,0.05520320199858214,11368.0,125616400000.0,13453.608916005585,52.388124898997376,1598.5445721100841,139.82160689260672,149.5409456795278,1494282.8380591052,5818.712023175774,177549.21633962297,15529.887101214932,16609.407194095074
2020-10-27,59800,627568,82600,632000,430000,270647071986200,11060047569152,44418935608600,29727248752000,21631763610000,377485067525952,112.79730054913199,50000,50000,11050000,0.7169742468490972,0.029299298225595703,0.11767070920108968,0.0787507938971818,0.057304951827035704,11279.0,124632950000.0,8.39034944283776,0.032671878399924026,0.9969330640742555,0.08719981001195265,0.093261280158913,1494291.228408548,5818.744695054174,177550.21327268705,15529.974301024944,16609.500455375233
2020-10-28,59000,629545,82900,642000,430000,267026375371000,11094889552880,44580263461900,30197616612000,21631763610000,374530908607780,111.91456059455078,50000,0,11100000,0.7129621861213009,0.029623428395061786,0.11902959792454884,0.08062783582869484,0.05775695173039358,11191.0,124220100000.0,6797.484408512944,26.46928897780799,807.6704082206707,70.64537097514403,75.55610193793837,1501088.712817061,5845.213984031982,178357.88368090772,15600.619672000088,16685.05655731317
2020-10-29,58100,688843,81700,651000,431500,262953091678900,12139937580752,43934952048700,30620947686000,21707223250500,371356152244852,110.96590334040697,150000,100000,11150000,0.7080886908412468,0.03269082121668362,0.11830947671962005,0.08245709004925875,0.058453921173190745,11096.0,123720400000.0,6742.88901349646,26.256695435738948,801.1834371104196,70.07796813864115,74.94925755502845,1507831.6018305575,5871.470679467721,179159.06711801814,15670.69764013873,16760.0058148682
2020-10-30,56600,674018,79900,611000,442000,256164285525400,11878666761952,42966984928900,28739476246000,22235440734000,361984854196252,108.16564125467359,150000,100000,11200000,0.7076657560554155,0.03281536954999757,0.1186982947789446,0.07939414014935205,0.06142643946629032,10816.0,121139200000.0,6763.160642025294,26.335632813354096,803.5920920635108,70.28864853621053,75.17458285767498,1514594.7624725827,5897.806312281075,179962.65921008165,15740.98628867494,16835.180397725875
2020-11-02,57400,689831,79600,623000,440000,259784982140600,12157349760784,42805657075600,29303917678000,22134827880000,366186734534984,109.42121611104021,50000,0,11250000,0.7094330778270757,0.03319986393341765,0.11689570658521635,0.08002452004497837,0.06044683160931196,10942.0,123097500000.0,6824.023203696823,26.57263059606339,810.8237217483693,70.92118522028431,75.85108869975738,1521418.7856762796,5924.378942877139,180773.48293183002,15811.907473895224,16911.031486425632
2020-11-03,58800,690819,81400,656000,459500,266121201217200,12174761940816,43773624195400,30856131616000,23115803206500,376041522175916,112.36595098669369,50000,0,11300000,0.7076910009227806,0.032376110676204856,0.1164063583779513,0.08205511837484052,0.06147141164822271,11236.0,126966800000.0,6697.911193830892,26.081552568943152,795.8392168391147,69.61051951133413,74.44931544066276,1528116.6968701105,5950.460495446082,181569.32214866913,15881.517993406558,16985.480801866295
2020-11-04,58500,724421,83200,650000,459500,264763439986500,12766952298544,44741591315200,30573910900000,23115803206500,375961697706744,112.34209842823519,100000,50000,11350000,0.7042298234141384,0.03395811960744582,0.11900571677410378,0.08132187689993922,0.0614844633043728,11234.0,127505900000.0,6814.199561697897,26.534377500761366,809.6564862731611,70.819089387227,75.74189593789924,1534930.8964318084,5976.994872946843,182378.9786349423,15952.337082793785,17061.222697804194
2020-11-05,60300,771860,86100,677000,484000,272910007370700,13603001295040,46301093897100,31843904122000,24348310668000,389006317352840,116.23999535012773,50000,50000,11350000,0.7015567490724391,0.034968587110891784,0.11902401537377494,0.08185960664776726,0.06259104179512688,11623.0,131921050000.0,-103.31811965745874,-0.40231900531216525,-12.276157305459492,-1.0737717739375512,-1.1484122524962004,1534827.578312151,5976.592553941531,182366.70247763683,15951.263311019848,17060.0742855517
2020-11-06,60100,767906,86300,720000,499000,272004833216900,13533317327584,46408645799300,33866485920000,25102907073000,390916189336784,116.81068919398021,100000,50000,11400000,0.6958136824120146,0.034619485446597126,0.118717635813537,0.08663362337962213,0.06421557294822912,11681.0,133163400000.0,6884.829616369214,26.809409735522422,818.0486798643542,71.55313835511697,76.52697042869113,1541712.40792852,6003.401963677054,183184.7511575012,16022.816449374965,17136.60125598039
2020-11-09,60200,752094,86000,734000,533000,272457420293800,13254651952416,46247317946000,34525000924000,26813325591000,393297716707216,117.5223196177456,200000,50000,11550000,0.6927510858056327,0.03370131935518763,0.11758857471432527,0.08778337492790879,0.06817564519694565,11752.0,135735600000.0,20264.075169138378,78.90796495953418,2407.7574703333376,210.60189648969026,225.2413447598301,1561976.4830976585,6082.309928636588,185592.50862783453,16233.418345864655,17361.84260074022
2020-11-10,60200,743199,86500,702000,533000,272457420293800,13097889461136,46516197701500,33019823772000,26813325591000,391904656819436,117.10605574835675,200000,100000,11650000,0.6952135310281106,0.033421112082295694,0.11869263835497525,0.08425473695560952,0.06841798157900895,11710.0,136421500000.0,13473.229911500588,52.46452872261489,1600.875919486367,140.02552534571987,149.75903899855984,1575449.713009159,6134.774457359203,187193.3845473209,16373.443871210375,17511.60163973878
2020-11-11,61300,752094,87000,692000,512000,277435878139700,13254651952416,46785077457000,32549455912000,25756890624000,395781954085116,118.26464108753754,200000,50000,11800000,0.700981627070433,0.03348978349216368,0.11820922347292899,0.0822408792923388,0.06507848667213559,11826.0,139546800000.0,20304.6575695083,79.0659921381557,2412.5794312093058,211.02366409619026,225.69243045491385,1595754.3705786674,6213.840449497358,189605.9639785302,16584.467535306565,17737.294070193693
2020-11-12,61000,744187,88100,692000,515000,276078116909000,13115301641168,47376612919100,32549455912000,25907809905000,395027297286268,118.03914011525008,100000,50000,11850000,0.6988836437521734,0.03320100087074138,0.11993250401824045,0.08239799157072453,0.0655848597881203,11803.0,139865550000.0,6700.469083657023,26.091512948535637,796.1431427911448,69.63710332746632,74.47774716228741,1602454.8396623244,6239.931962445894,190402.10712132134,16654.10463863403,17811.77181735598
