rdate,exp,cpi,yy,cpi_pct,exp_pct,cpi_mean4,cpi_std4,exp_mean4,exp_std4,exp_z,cpi_z,exp_inc,cpi_inc,cycle
2004-07-01,49.53,72.561,2004,0.0061287594115282396,0.014335449518738441,0.0026973414882519677,0.004444662454066456,0.011853955314056308,0.10010532009099893,0.02478883442384856,0.7720311629372083,1,1,2
2004-08-01,46.7,73.191,2004,0.008682350022739316,-0.05713708863315159,0.0026973414882519677,0.004444662454066456,0.011853955314056308,0.10010532009099893,-0.6891845896351246,1.3465608685338115,0,1,-1
2004-09-01,49.49,73.191,2004,0.0,0.059743040685224846,0.0026973414882519677,0.004444662454066456,0.011853955314056308,0.10010532009099893,0.4783870160710323,-0.6068720664679833,1,0,1
2004-10-01,53.67,73.191,2004,0.0,0.08446150737522728,0.0026973414882519677,0.004444662454066456,0.011853955314056308,0.10010532009099893,0.7253116217516551,-0.6068720664679833,1,0,1
2004-11-01,54.22,72.75,2004,-0.0060253309833177005,0.010247810694987924,0.0026973414882519677,0.004444662454066456,0.011853955314056308,0.10010532009099893,-0.016044548058068712,-1.9625050409821847,0,0,-2
2004-12-01,53.53,72.877,2004,0.0017457044673538924,-0.012725931390630718,0.0026973414882519677,0.004444662454066456,0.011853955314056308,0.10010532009099893,-0.24554026381757857,-0.21410782724960709,0,0,-2
2005-01-01,50.94,73.594,2005,0.009838494998422043,-0.048384083691388025,0.0027484629720090636,0.004223032213647024,0.014360921614076268,0.10006538352594652,-0.627040072146376,1.6788960319793544,0,1,-1
2005-02-01,46.07,73.892,2005,0.004049243144821579,-0.09560266980761678,0.0027484629720090636,0.004223032213647024,0.014360921614076268,0.10006538352594652,-1.0989174032714317,0.3080204239524751,0,1,-1
2005-03-01,57.22,74.338,2005,0.006035836085097168,0.24202300846537872,0.0027484629720090636,0.004223032213647024,0.014360921614076268,0.10006538352594652,2.2751333061374885,0.7784390330873461,1,1,2
2005-04-01,53.15,74.413,2005,0.00100890527052111,-0.07112897588255851,0.0027484629720090636,0.004223032213647024,0.014360921614076268,0.10006538352594652,-0.8543403771042122,-0.4119214851988226,0,0,-2
2005-05-01,53.67,74.338,2005,-0.0010078884065957139,0.009783631232361367,0.0027484629720090636,0.004223032213647024,0.014360921614076268,0.10006538352594652,-0.045742995433860796,-0.8894915284960093,0,0,-2
2005-06-01,55.59,74.114,2005,-0.003013263741289629,0.035774175517048645,0.0027484629720090636,0.004223032213647024,0.014360921614076268,0.10006538352594652,0.21399262310747066,-1.3643577462372343,1,0,1
2005-07-01,55.0,74.413,2005,0.004034325498556202,-0.010613419679798564,0.0027484629720090636,0.004223032213647024,0.014360921614076268,0.10006538352594652,-0.2495802285852339,0.3044879748707062,0,1,-1
2005-08-01,54.31,74.636,2005,0.002996788195611,-0.012545454545454526,0.0027484629720090636,0.004223032213647024,0.014360921614076268,0.10006538352594652,-0.26888795317067954,0.05880258805496578,0,1,-1
2005-09-01,57.35,75.008,2005,0.004984189935151928,0.05597495857116552,0.0027484629720090636,0.004223032213647024,0.014360921614076268,0.10006538352594652,0.4158684601083742,0.5294127181691762,1,1,2
2005-10-01,58.9,74.859,2005,-0.001986454778156954,0.027027027027026973,0.0027484629720090636,0.004223032213647024,0.014360921614076268,0.10006538352594652,0.1265782927786055,-1.1212127946513881,1,0,1
2005-11-01,61.36,74.561,2005,-0.003980817269800374,0.04176570458404072,0.0027484629720090636,0.004223032213647024,0.014360921614076268,0.10006538352594652,0.27386876464485355,-1.5934712077410391,1,0,1
2005-12-01,59.42,74.785,2005,0.003004251552420012,-0.031616688396349346,0.0027484629720090636,0.004223032213647024,0.014360921614076268,0.10006538352594652,-0.45947567870465233,0.06056988615534346,0,1,-1
2006-01-01,54.7,75.231,2006,0.0059637627866551135,-0.07943453382699428,0.0026373355391881037,0.004145806573847882,0.021228214601183463,0.09895889596356948,-1.01721777964495,0.8023594898156634,0,1,-1
2006-02-01,54.37,75.381,2006,0.0019938589145431784,-0.006032906764168233,0.0026373355391881037,0.004145806573847882,0.021228214601183463,0.09895889596356948,-0.2754792391316446,-0.15521144394531894,0,0,-2
2006-03-01,62.56,75.827,2006,0.005916610286411661,0.1506345411072283,0.0026373355391881037,0.004145806573847882,0.021228214601183463,0.09895889596356948,1.3076775488045482,0.7909859490091784,1,1,2
2006-04-01,58.6,75.902,2006,0.0009890935946299528,-0.0632992327365729,0.0026373355391881037,0.004145806573847882,0.021228214601183463,0.09895889596356948,-0.8541672430225385,-0.3975684623000524,0,0,-2
2006-05-01,63.03,76.05,2006,0.0019498827435375787,0.07559726962457347,0.0026373355391881037,0.004145806573847882,0.021228214601183463,0.09895889596356948,0.54941048496949,-0.16581883004070633,1,0,1
2006-06-01,63.7,75.902,2006,-0.00194608809993424,0.010629858797398084,0.0026373355391881037,0.004145806573847882,0.021228214601183463,0.09895889596356948,-0.10709856552650947,-1.1055565563610683,0,0,-2
2006-07-01,59.88,76.199,2006,0.0039129403704776244,-0.059968602825745676,0.0026373355391881037,0.004145806573847882,0.021228214601183463,0.09895889596356948,-0.820510542648139,0.30768556336809105,0,1,-1
2006-08-01,63.92,76.645,2006,0.005853095184976231,0.06746826987307952,0.0026373355391881037,0.004145806573847882,0.021228214601183463,0.09895889596356948,0.46726527030898546,0.7756656246515279,1,1,2
2006-09-01,71.05,76.868,2006,0.0029095179072347044,0.11154568210262816,0.0026373355391881037,0.004145806573847882,0.021228214601183463,0.09895889596356948,0.9126765878096901,0.06565245223053855,1,1,2
2006-10-01,64.36,76.496,2006,-0.004839465056980852,-0.09415904292751576,0.0026373355391881037,0.004145806573847882,0.021228214601183463,0.09895889596356948,-1.1660119730031915,-1.8034610305587533,0,0,-2
2006-11-01,70.54,76.125,2006,-0.0048499267935577794,0.09602237414543202,0.0026373355391881037,0.004145806573847882,0.021228214601183463,0.09895889596356948,0.7558103676882484,-1.8059844807946908,1,0,1
2006-12-01,66.31,76.348,2006,0.002929392446633816,-0.05996597675077975,0.0026373355391881037,0.004145806573847882,0.021228214601183463,0.09895889596356948,-0.820484005620413,0.07044634192247018,0,1,-1
2007-01-01,64.14,76.496,2007,0.001938492167443684,-0.0327250791735787,0.002304304987005052,0.004231879417574021,0.017084029403681405,0.07615564698627479,-0.654043535159474,-0.08644216516241734,0,0,-2
2007-02-01,60.93,77.017,2007,0.006810813637314395,-0.050046772684752105,0.002304304987005052,0.004231879417574021,0.017084029403681405,0.07615564698627479,-0.8814947380137446,1.064895335059607,0,1,-1
2007-03-01,70.07,77.464,2007,0.005803913421712048,0.15000820613819132,0.002304304987005052,0.004231879417574021,0.017084029403681405,0.07615564698627479,1.7454277127796747,0.8269631738971407,1,1,2
2007-04-01,68.79,77.761,2007,0.003834039037488246,-0.018267446838875268,0.002304304987005052,0.004231879417574021,0.017084029403681405,0.07615564698627479,-0.4642003271133383,0.36147864802824026,0,1,-1
2007-05-01,69.52,77.836,2007,0.0009644937693702449,0.01061200755923819,0.002304304987005052,0.004231879417574021,0.017084029403681405,0.07615564698627479,-0.08498413578719434,-0.31659957324655313,0,0,-2
2007-06-01,70.52,77.836,2007,0.0,0.014384349827387899,0.002304304987005052,0.004231879417574021,0.017084029403681405,0.07615564698627479,-0.035449499585763586,-0.5445110220853183,0,0,-2
2007-07-01,72.16,78.134,2007,0.0038285626188396815,0.023255813953488413,0.002304304987005052,0.004231879417574021,0.017084029403681405,0.07615564698627479,0.08104171908511687,0.3601845613806335,1,1,2
2007-08-01,72.84,78.208,2007,0.0009470908951287882,0.00942350332594244,0.002304304987005052,0.004231879417574021,0.017084029403681405,0.07615564698627479,-0.10059038798685001,-0.3207119007786626,0,0,-2
2007-09-01,69.04,78.655,2007,0.005715527823240585,-0.052169137836353574,0.002304304987005052,0.004231879417574021,0.017084029403681405,0.07615564698627479,-0.9093635203771059,0.8060775130003727,0,1,-1
2007-10-01,81.11,78.803,2007,0.0018816349882397887,0.1748261877172652,0.002304304987005052,0.004231879417574021,0.017084029403681405,0.07615564698627479,2.071312693883528,-0.09987760922724122,1,0,1
2007-11-01,81.97,78.803,2007,0.0,0.010602884971026905,0.002304304987005052,0.004231879417574021,0.017084029403681405,0.07615564698627479,-0.08510392451688539,-0.5445110220853183,0,0,-2
2007-12-01,74.89,79.101,2007,0.0037815819194702005,-0.08637306331584726,0.002304304987005052,0.004231879417574021,0.017084029403681405,0.07615564698627479,-1.358495355415657,0.34908294558922387,0,1,-1
2008-01-01,74.83,79.472,2008,0.00469020619208349,-0.0008011750567499254,0.002339750815730827,0.0037045132067977157,0.012882041486524824,0.07724421887403074,-0.17714227346371683,0.6344842750296098,0,1,-1
2008-02-01,70.17,79.771,2008,0.0037623313871553155,-0.062274488841373765,0.002339750815730827,0.0037045132067977157,0.012882041486524824,0.07724421887403074,-0.9729728829346216,0.3840128222013296,0,1,-1
2008-03-01,83.26,80.515,2008,0.00932669767208627,0.1865469573891978,0.002339750815730827,0.0037045132067977157,0.012882041486524824,0.07724421887403074,2.2482577781760513,1.8860634221885135,1,1,2
2008-04-01,85.66,80.962,2008,0.0055517605415140725,0.028825366322363655,0.002339750815730827,0.0037045132067977157,0.012882041486524824,0.07724421887403074,0.20640152840226242,0.8670531177724687,1,1,2
2008-05-01,86.15,81.63,2008,0.008250784318569071,0.0057202895166941214,0.002339750815730827,0.0037045132067977157,0.012882041486524824,0.07724421887403074,-0.09271570188974311,1.5956302954978279,0,1,-1
2008-06-01,85.3,82.151,2008,0.006382457429866539,-0.009866511897852703,0.002339750815730827,0.0037045132067977157,0.012882041486524824,0.07724421887403074,-0.2945016949614791,1.0912922666107434,0,1,-1
2008-07-01,92.97,82.747,2008,0.007254932989251506,0.08991793669402104,0.002339750815730827,0.0037045132067977157,0.012882041486524824,0.07724421887403074,0.997303051677249,1.3268091916912073,1,1,2
2008-08-01,81.84,82.598,2008,-0.0018006695106771442,-0.11971603743142945,0.002339750815730827,0.0037045132067977157,0.012882041486524824,0.07724421887403074,-1.7166084511022652,-1.1176692038269356,0,0,-2
2008-09-01,83.95,82.673,2008,0.0009080123005400509,0.02578201368523958,0.002339750815730827,0.0037045132067977157,0.012882041486524824,0.07724421887403074,0.16700242926596134,-0.38648492670064216,1,0,1
2008-10-01,81.82,82.598,2008,-0.0009071885621666498,-0.025372245384157388,0.002339750815730827,0.0037045132067977157,0.012882041486524824,0.07724421887403074,-0.4952381864727896,-0.8764820629980211,0,0,-2
2008-11-01,61.95,82.375,2008,-0.002699823240272181,-0.242850158885358,0.002339750815730827,0.0037045132067977157,0.012882041486524824,0.07724421887403074,-3.3106969569972464,-1.360387660855272,0,0,-2
2008-12-01,54.91,82.375,2008,0.0,-0.11364003228410013,0.002339750815730827,0.0037045132067977157,0.012882041486524824,0.07724421887403074,-1.6379487761660994,-0.6315946752295081,0,0,-2
2009-01-01,46.33,82.45,2009,0.0009104704097118166,-0.1562556911309415,0.00256191534511632,0.0036155552252351056,0.004318714180875989,0.08837693162350238,-1.8169266839437928,-0.4567610871708139,0,0,-2
2009-02-01,52.53,83.045,2009,0.007216494845360799,0.13382257716382484,0.00256191534511632,0.0036155552252351056,0.004318714180875989,0.08837693162350238,1.4653582173983222,1.2873761318199224,1,1,2
2009-03-01,59.26,83.64,2009,0.007164790174001956,0.12811726632400533,0.00256191534511632,0.0036155552252351056,0.004318714180875989,0.08837693162350238,1.4008016556914178,1.2730755145874804,1,1,2
2009-04-01,63.17,83.862,2009,0.0026542324246772164,0.0659804252446845,0.00256191534511632,0.0036155552252351056,0.004318714180875989,0.08837693162350238,0.6977127394114078,0.02553330645223189,1,1,2
2009-05-01,60.09,83.862,2009,0.0,-0.04875732151337653,0.00256191534511632,0.0036155552252351056,0.004318714180875989,0.08837693162350238,-0.6005643635645054,-0.7085814447626723,0,0,-2
2009-06-01,66.26,83.788,2009,-0.0008824020414490708,0.10267931436179056,0.00256191534511632,0.0036155552252351056,0.004318714180875989,0.08837693162350238,1.112966906340944,-0.952638577479181,1,0,1
2009-07-01,70.67,84.086,2009,0.00355659521649887,0.06655599154844549,0.00256191534511632,0.0036155552252351056,0.004318714180875989,0.08837693162350238,0.7042253699495777,0.27511123725620035,1,1,2
2009-08-01,65.63,84.384,2009,0.0035439906762124718,-0.07131739068911858,0.00256191534511632,0.0036155552252351056,0.004318714180875989,0.08837693162350238,-0.8558353801217555,0.27162503956284917,0,1,-1
2009-09-01,75.77,84.459,2009,0.0008887940841866282,0.15450251409416427,0.00256191534511632,0.0036155552252351056,0.004318714180875989,0.08837693162350238,1.6993552180912037,-0.4627563836536048,1,0,1
