변환,원자료
"2023/03/02","1,319.20"
"2023/03/03","1,310.40"
"2023/03/06","1,304.80"
"2023/03/07","1,296.70"
"2023/03/08","1,299.10"
"2023/03/09","1,319.50"
"2023/03/10","1,319.70"
"2023/03/13","1,325.70"
"2023/03/14","1,307.30"
"2023/03/15","1,304.90"
"2023/03/16","1,302.00"
"2023/03/17","1,312.10"
"2023/03/20","1,303.60"
"2023/03/21","1,308.40"
"2023/03/22","1,307.80"
"2023/03/23","1,307.10"
"2023/03/24","1,287.20"
"2023/03/27","1,289.70"
"2023/03/28","1,300.30"
"2023/03/29","1,297.40"
"2023/03/30","1,299.30"
"2023/03/31","1,303.80"
"2023/04/03","1,295.40"
"2023/04/04","1,316.30"
"2023/04/05","1,310.30"
"2023/04/06","1,311.90"
"2023/04/07","1,318.70"
"2023/04/10","1,318.90"
"2023/04/11","1,320.00"
"2023/04/12","1,319.50"
"2023/04/13","1,324.20"
"2023/04/14","1,318.00"
"2023/04/17","1,299.30"
"2023/04/18","1,311.30"
"2023/04/19","1,318.80"
"2023/04/20","1,318.80"
"2023/04/21","1,327.60"
"2023/04/24","1,327.90"
"2023/04/25","1,332.70"
"2023/04/26","1,333.30"
"2023/04/27","1,337.30"
"2023/04/28","1,339.90"
"2023/05/02","1,339.10"
"2023/05/03","1,340.20"
